text,sentiment
eğer fiyat performans ürünü arıyorsanız aradığınız ürün konuşma kalitesi yeterli seviyede dışarıdayken sesleri biraz fazla verebilir karşı tarafa dışında müzik vb şeyleri dinlerken gayet kaliteli ürün,0.875045325
ürün hızlı şekilde elime ulaştı ses kalitesi gerçekten iyi ürünü olduğunu unutmayın pahalı ürünlerle kalite bakımından mukayese etmenin anlamı yok yorumu ilk izlenimlerimden yola çıkarak yazdım eğer sorun olursa güncelleyeceğim,1.70940396
beats studio 3 airpods max kullanan olarak silikonsuz çalışırken rahat edebileceğim yormayacak ucuz kulaklık arıyordum ürün olumlu anlamda şaşırtmayı başardı öncelikle phone windows laptop arasında aygıtı kaldırmadan doğrudan geçiş yapabiliyorum rahatlık 2. olarak sporda kulağımdan düşmedi airpod mal kıyaslamıyorum ses kalitesini olarak yeterli geldi uzun saatler bilgisayar başında oturan olarak kulağımı ağrıtmaması önemliydi şarjı çok uzun gidiyor sanırım 8 saat kutuya koymadan kullanılabiliyor ek olarak telefonla konuşurken karşıdakiler sesimin iyi gittiğini söylediler beklentilerimi karşıladığı ürün 5 yıldız,2.816428901
ses kalitesi güzel mikrofonda karşı tarafa ses güzel gidiyor kulaktan düşmüyor rahatsız etmiyor tavsiye ederim,0.273514767
gayet iyi kaliteli ürünfiyat performans urunu,0.8693643440000001
ürünün sar radyasyon yayılımı değerini hiçbir yerde bulamadım yorumlarda ilk başta kulağı ağrıtırken sonradan alıştığını söyleyenler olmuş kişiler muhtemelen ürünün yaydığı radyasyona alıştığı dediler sar değeri verilmesi gereken bilgiyi vermedikleri tuhaf ekleyebilirseniz çok iyi olur,-0.2956640309999999
kargo çok hızlı hemen geldi kulaklık konuşmak karşı tarafa net ses iletiyor kalabalık ortamda seslerine iletiyor bilginiz olsun yeterli kulağa tam oturuyor düşme yaşamadım 1 aydır kullanıyorum müzik kalitesi yeterli çok yüksek sesle baslı müzik kulağı iyi iseniz sadece alıyorsanız memnun etmez kaliteli orta halli konuşayım müzik dinlerim derseniz çok ideal en güzel kısmı şarjı çok uzun gidiyor rahat 4 5 gün götürür uygulaması ordan takip ediyorsunuz telefonum apple kulaklık tanımlamada bu problem yaşamadım,2.336010368
hediye olarak aldım mükemmel geri dönüş aldım teşekkürler,0.643383286
maksimum ses seviyesi komik sesi sonuna açtığınızda müziği zar zor duyabiliyorsunuz gürültülü yerlerde kullanmayı düşünüyorsanız vazgeçin,-0.04595781500000004
berbat ürün noel hediyesi olarak aldık iki hafta düzgün çalıştı süreden arama sonlandırıldığında kapanmadı sesi iyi duyamadık tamire gönderdik hiçbir sorun olmadığını söyleyerek geri gönderdiler denediğimiz üç iphone'dan cihazı algılamıyor onları tekrar tamir satıcıya gönderemiyoruz fiyattaki ürün tür hizmete kötü kaliteye sahip olmamalı,1.7446958160000001
zayıf ses kalitesi phone macide bağlanmıyor aynı markanın yıl aldığım ürünü mükemmeldi tavsiye etmem biraz fazla para harcayıp düzgün tane alın,-0.13535848599999997
tam dolu şarjla 8 saat kullanım süresine yakın değil özel durumumda ürün değişimini satın alımımın iadesini bekliyorum,0.754548827
telefonuma bağlanmıyor honor marka telefonum uyumlu olması gerekiyor bağlantı sürecini kez denedim kulaklıkları algılamıyor başka bluetooth cihazlarına bağlıyım,0.33518721
kulağa iyi oturmuyor yürürken düştü,-0.299507967
i̇yi ses veriyorlar maalesef çok gevşek duruyorlar düşmüyorlar spor salonu gürültülü ortamda dışarıdaki sesi müziğinizden çok duyacaksınız,-0.6663221500000001
ay aldım düzgün çalışmıyorlar,0.158517027
kulaklıkları ay aldım çalışmıyorlar cihazlarımdan birine sürekli olarak bağlantıları kesiliyor sadece tanesi duyuluyor garanti geçerliliğini sağlamaya çalıştım yapamıyorum,0.30408350599999995
merhaba ürünü 2 ocak'ta aldım 11 gün kullanımdan kulaklığın bluetooth'u çalışmayı bıraktı,0.098024688
kedilerim fırsat buldukça masanın üzerinde duran kulaklıklarımı kutusuyla beraber sürekli yere attılar yere düşen kulaklıklara ulaşan köpeğim kulaklığı dişleyip parçalamaya çalıştı olmadı şarjı çok uzun gidiyor en son zaman şarj ettiğimi unutuyorum ses kalitesi gayet yeterli gürültülü ortamda müzik dinlemek isterseniz gürültüyü oldukça bastırıyor tek eksiği gürültü engellemenin olmaması olabilir fiyata ideal kulaklık olduğunu düşünmüyorum,-0.433341938
kaliteli ses kaliteli marka fiyat çok uygun aldım ayı geçti kere şarj ettim olsa alırım ayrıca indirim amazon'a teşekkürler,0.656332785
i̇lk deneyim olarak yazıyorum ses kalitesi fiyata baya iyi arada bas yoğunluğu tam kararında,0.726647903
sorunsuz hızlı geldi ergonomik kullanışlı estetik android kullandık uyumlama rahattı,0.35188047
kardeşime almıştım memnun kalınca kendime aldım uzun süre şarjı gidiyor ses kalitesini beğendim,0.11232628300000001
kargolanma 10numara ürün gerçekten is görür pratik tek ederim güzel alisveris oldu,0.644398712
mükemmel kulaklık,0.351748367
merhabalar uzunca araştırdım silikonlu kulak içi bluetooth kulaklık kullanıyordum sürekli ürünlerde gürültü engelleme modülleri farklı fonksiyonlar ararken arayışa son verdim saatinde sorun yaşamadığım fiyat bandında gerekse iş görüşmelerimde mikrofon gerekse günlük hayatımda dinlediğim müziklerde seviye atlamış oldum silikon uçlu olmamasına ses kalitesi olarak eksisi yok artısı evet silikon uçlu olmadığı muhteşem ötesi bas yok bass'lara hissettiriyor tam tersine vermesi kaliteli hissettirdi şarkıları beteri dinlerken sözler seçilebiliyor enstürmantel çalgıları ayrı ayrı duyabiliyorsunuz memnun kaldım umarım sizlerde memnun kalırsınız airpods kullanmış kişi olarak gerçekten fazla para harcanmaması gerektiğini kere öğretti ürün,2.523142483
beklenenden iyi ses kalitesi fiyatını hakediyor,0.43567049
malzeme kalitesi bakımından ses bakımından doğru tercihi yaptığımı düşünüyorum almadan kulağıma oturacağına dair endişelerim vardı kulaklık kulağa iyi sağlam oturabilir kesinlikle tavsiye ederim muazzam ses kalitesi beklentimin çok üstünde çıktı,1.899144465
özetle iphoneun kablolu kulaklıkları ayarında konforunda toplantılarda işimi görsün bütünün kulakta dururken ağrı sızı yapmasın aldım gayet memnun kaldım ses kalitesi konusunda biraz takıntılıyım müzik sennheiser momentum 3 şaheserle kıyaslamak ayıp olur ses başarılı kesinlikle üzmez ses seviyesi biraz düşük sorun olacak değil iyi mikrofonu çok övülmüş mesela birkaç yerde birkaç kez duyma sorunu yaşadı karşı taraf çevre seslerini çok alıyor çok net sporda ofiste türlü iş yapar,0.440044242
fiyatına göre gayet başarılı,0.24870673299999999
günlük konuşma amatör müzik dinlemek gayet yeterli,0.13171002099999998
başka birisine aldım hareket ederken kulağımdan düşüyor dedi harici sesinden vs memnun,-0.03870148000000001
ürünü beğendim ses mükemmel değil yeterli kulağa oturuşu harika önemli kriter bence bununla birlikte sorunum jelatinli gelmesine kulaklık kutusunda parmak izi vardı kafamı çok karıştırdı 50 lira ucuz olanı almıştım i̇ade etmeyi düşünüyorum,2.0912462130000002
ürünün sesinde bağlantısında hiçbir sorun yok piyasadaki muadillerine göre gayet başarılı fiyata alınabilecek en mantıklı ürün malzeme kalitesi biraz düşük,-0.352516874
ses kalitesi güzel fiyat performans süper tek eksik volime kontrol,0.9732685480000001
ürünü beğendim müzik dinlemek konuşmak ideal uygulamasını telefonunuza yükledikten ses ayarlarına girip şarkı geçişlerine başlatıp durdurmaya kendinize göre düzenleme yapabiliyorsunuz modelde kulaklık dokunuşu ses alçaltıp yükseltme mümkün olmuyor bilerek alın telefondan ses düzeyini ayarlayabilirsiniz kutusu gayet hafif küçük diyebiliriz şarj sonrası kullanım performansı güzel ürün elime ertesi gün ulaştı iyi şekilde paketlenmişti ürünün kullanma kılavuzunu yeterli bulmadım,1.471477032
önceden aramalara geç bağlanmıyordu aramalara geç bağlanmaya başladı mikrofon kalitesi çok iyi kulaklık sesi dışarı veriyor,0.376653485
eğer bu cihazda eşliyse cihaza eşleştiremezsiniz dışında gayet güzel,0.189351194
en çok sıkıntıya sokan durum oldu kulağımda durmuyor dikkat etmezseniz kulağınızdan düşüp kaybolabilir f açısından kalan iyi çok kaliteli diyemem sesler iyi,0.9659268780000001
çok kullanışlı kulaklık şarj süresi hayli uzun sesi gayet iyi aynı zamanda telefonla konuşma yapılırken ses gayet iyi şekilde aktarılıyor,1.792225326
ses kalitesi başarılı fiyatına göre iyi ürün kulak tutuşunu çok beğenmedim fiyata gerçekten ideal ürün,1.258778237
stabil bağlantı konusunda yeterli ses kalitesinde bas orta yeterli tiz biraz boyalı zamanla alışırım umarım,0.667639622
ses kalitesi çok mükemmel değil idare eder genel anlamda iyi sorunu kargo yaşadım ait kargo anlaşmış amazon türlü ulastiramadilar gelecekleri gün aradılar gelmediler adresi sorup sonraki gün teslim edildi mi edilmesi mi kurye soruyor rezaletti en son iptal etmiştim son dakika oluyorsa iptal olunca geldi,0.81765545
ürün çok iyi dış sesleri mikrofonla iyi izole etmesini umuyordum telefonla konuşurken etrafta gürültü olduğunda karşımdaki kişi gürültüleri çok duyuyor genel olarak çok iyi,0.95498391
mükemmel,0.351748367
teslimat çok hızlıydı ertesi gün geldi kulaklıkların telefonumla eşleşmesi sorunsuz geçti şimdiye bağlantı kesilmesi yaşamadım ses kalitesi bence çok iyi konuda çok titiz değilim pil ömrünün vaat edildiği olup olmadığını söyleyemem kulaklıklar rahat küçük kulak kanallarına rahatsız etmiyor spor yaparken hareketli aktivitelerde kolayca düşebilir hissediyorum normal yürüyüşte ara sıra ayarlama yaparak iyi duruyorlar biraz hayal kırıklığına uğradığım dokunarak kontrol temel olarak iyi çalışıyor fonksiyon esneklik açısından beklediğimden az başlangıçta yalnızca oynatma duraklatma ayarına sahip işlemleri ayarlamak huawei'nin uygulamasını indirmeniz gerekiyor müzik çalma kulaklığa yalnızca kontrol işlevi atanabiliyor örneğin sağa iki kez dokunma oynatma duraklatma sola iki kez dokunma sonraki parça aynı anda oynatma duraklatma sonraki parça önceki parça işlevlerini ayarlamak mümkün değil üzücü ses seviyesini kontrol etme seçeneği yok söylenmemişti yüzden sorun değil uygulamanın güzel özelliği kulaklıkların kasanın pil durumunu zaman görebilirsiniz yardımcı kasada yüzde gösterimi yok genel olarak fiyat performans açısından memnunum çok yüksek beklentileri olmayanlar kulaklıklar tavsiye edilebilir,4.027800328
rahatlar ses kalitesi çok iyi kulaklıkların kendisinden ses seviyesini ayarlamayı özlüyorum pil ömrü uzun,0.8014908220000001
ses kalitesi iyi istediğimden ucuzlar yüzden iş yerimde masamda tutmak yeterliler egzersiz yaparken koşarken fiziksel aktivite yaparken işe yaramazlar kulaklıklar kalın kulakta rahat oturmuyor yüzden kolayca düşüyorlar çok hareket ederken bunları takmayı kesinlikle riske atmazdım,0.95639538
telefonla kere eşleşince sıkıntı oluşturmadan çok seri şekilde tekrar bağlanıyor başka cihaza bağlayacağım zaman türlü cihazı görmüyor huawei matepad 11 denedim onda cihazı görmedi doğrusu cihaz kulaklığı görmedi bilgisayarda görmedi farklı telefonda görmedi neyden kaynaklanıyor bilmiyorum işin tarafını aklınızda tutun dışında ses kalitesini çok beğendim güzel ayrıca şarjı gayet iyi gidiyor,0.880842146
ürün ses kalitesi ergonomi olarak güzel fiyatına göre biraz iyi olmasını beklerdim en kötü özelliği sadece cihaza bağlanabiliyor farklı cihaza bağlamak bağlı olduğu cihazdan aygıtı unut gerekiyor diyelim bilgisayarınıza bağlı unut demeden kulaklıkla dışarı çıkıp telefonunuzdan müzik dinlemek istediniz kulaklığı şekilde telefona bağlayamıyorsunuz bilgisayardan aygıtı unut demediğiniz,1.011584486
yeterli,0.070713216
fiyatını hak etmiyor ederi 500-600 bandı kaliteli müzik dinleme amacı olan uzak dursun müzik dinlerken freebuds 3 kullanıyorum kalite olarak çok çok çok iyi apple airpods 2 3. nesil kullandım çok iyi freebuds 4 çıktığında 3 den iyidir aldım hayal kırıklığı oldu 3 çok iyi sözün özü pişman oldum müzik dinleme dışında iş görür ana kriteri müzik kalitesi olan uzak dursun,2.331298602
sürekli bağlantısı kopuyor konuşma esnasında birden bağlantı gidiyor ahize değil hoparlöre veriyor hal olunca bu anda etrafınıza karşı tarafı dinler oluyor ses kalitesi mikrofonu başarılı bluetooth kesinlikle stabil değil,0.11087470799999996
sesi yeterli değil çok az veriyor,-0.11188331700000001
denemelik oldu i̇ade ettim yorum olarak i̇ldiz kirdim nedenine gelince defa yumuşak yere husus yaptı direkt bozuldu amazon olmasa geldi toz ses kalitesi olarak klasında deer'lendiremem cunku kulak iki olsaydı değerlendirmem doğru olabilirdi uzmanligim kulak iki kulak iki yarim beğenmedim ses bas benlik değil beğenenler olur dusurmeyi sakin yere,2.831586034
elde çok kayıyor kulağa tam oturmuyor pek beğenmedim,0.6905831960000001
sesin yüksek cikmasina karşılık tiz korkunç cırtlak şekilde çıkıyor mikrofonu kullanınca karşı tarafa sesim değil sadece dış ses gidiyor,-0.027103290999999974
14 gün geçmesine para iadem yapılmadı kredi borcum yüzünden mağdur oldum yakışmadı amazon,0.06002464400000006
hediye kartı not yazdırdım yarısı çıkmış yarısı çıkmamış kargo gecikme yaşandı ürüne lafım yok,-0.270003058
kulaklıklar en iyilerden olabilirdi ilk kullanım günümde sorunlarla karşılaştım eksi̇leri̇ kulaklıklardan ses seviyesini yükseltmek düşürmek mümkün değil fonksiyonel tasarımda büyük eksiklik herkesin çoğunluğun kullandığı özellik gerekli silecekleri olmayan araba 2. cihazlarla bağlantıyı kaybediyor eski bluetooth sürümüne sahip cihazlarla olduğunu düşünüyorum yeni sürümlü cihazlarla deneyeceğim güncelleme yapacağım 3. fazla yarar sağlamak huawei̇ markalı olmayan telefonlara manuel olarak uygulamasını yüklemek gerekiyor telefonunuzdaki bilgilerin güvenliğini riske atıyor artilari pil ömrü mükemmel 2. ses kalitesi fiyatına göre çok iyi yüksek kaliteli kulaklıklarla bose sony rekabet etmese 3. kompakt taşınması kolay sonuçi̇yi kulaklıklar ses seviyesini kulaklıklardan kontrol edememek mütevazı görüşüme göre onları olabileceklerinden çok uzaklaştırıyor rahatsız etmiyorsa çok iyi olabilirler,4.360300364
kaliteliler kulak tipime göre rahat değiller çok sıkılar kulağımı tahriş ettiler gürültü engelleme çok iyi değil dışında fiyatına değer haftadır kullanıyorum kulağım alışıyor huawei'nin lastikli kulaklıklarını alabilirseniz iyi olur,-0.002972939999999924
i̇yi ses kalitesine sahipler pil ömrü uzun kapağı çok kırılgan kutu kulaklıklar kolayca çiziliyor biraz rahatsızlık veriyorlar,0.08849479599999993
rengini çok beğendim ses kalitesi iyi dış sesi tamamen engelleyememesi üzücü geri kalan beğendim,0.27869300399999997
gürültü engelleme özellikleri yok dış mekanda gürültülü ortamlarda sesi çok düşük duyuyorsunuz dışında fiyatına göre iyi,-0.549686915
i̇yad air'e bağlanmamalarını beğenmedim,
onları spor salonu istemiştim düşüyorlar kulağınıza uyacak lastikler eklemeliler,0.346298377
huawei cihazınız kullanmak çok zor kulaklık uygulamasını indiremezsiniz,-0.04571129099999999
dayanıklılar çok iyi ses kalitesine sahipler çok büyük değiller durup dururken sinyali kaybediyorlar normal olup olmadığını bilmiyorum,0.39434819600000004
uzun süredir mecbur kalınca kullanıyorum hatalı ürün gönderildi bilmiyorum doğru düzgün ses gelmiyor kulaklıktan son seviyede yarı seviye sesi dışarıya ses veriyor çok iyi ürün beklerdim memnun kalmadım şarjı epey uzun gidiyor aylardır 2-3 kere şarj etmişimdir en fazla kulaktaki hissi rahat dediğim ses kötü,0.28185859100000005
silikonsuz kulaklık kullanamıyorsanız almayı düşünmeyin olduğunu pek bilmediğim sebeple silikonlu kulaklık kulağıma zor olurken silikonsuz kulağıma girmedi sebeple performans yorumlaması yapacamayacağım huawei bin modeli silikonlu ki ye geçiş yaptım memnunum,1.109465443
ürün apple airpodsa göre bass'lara düşük geliyor seste 1-2 kademe düşük geldi ağırlıkta apple göre tık hafif,-0.24511588500000003
az taktım %100 şarj ettim 5 dakika olmadı,-0.20167509300000003
bunları aldım süre kullandım kulak kanalına giren kulaklık istemiyordum ses fena değil tasarımı önde gelen markalarla kıyaslanamaz kulaklıklar kolayca çıkıyor gevşiyor bence biraz büyük olsalar iyi otururlar tavsiye etmem başka seçenek mevcut,0.731866721
tamamen kapatılabileceklerini anlamıyorum dokunmatik paneli 3 saniye basılı tutunca evet bağlantı kesiliyor bekleme modunda kalıyor görünüyor herhangi anda kendiliğinden tekrar bağlanıyorlar pilin sürekli bitmesine oluyor sürekli bağlantı bekliyorlar kapağı açık bırakılmış kutuya koymak onları masaya bırakmakla aynı şarjları bitiyor kapağı kapalı kutuya koyarsanız şarj olmaya başlıyorlar %80 -90'dan %100'e sürekli şarj edilmenin pili bozabileceğini düşündürüyor tekrar ediyorum kapağı kapalı kutuya koymazsanız kullanılmasalar pil bitiyor sürekli bağlantı bekliyorlar,1.579568715
ses kalitesi çok iyi estetik olarak çok güzeller kulaktan kayarak düşecek çıkıyorlar egzersiz yaparken toplu taşıma kullanırken büyük sorun,1.408939073
eller serbest kullanımı iyiler ses iyi geliyor iyi duyuyorlar kulakta duruşları çok kötü sürekli düşüyorlar kulakta duruşu nedeniyle tavsiye etmiyorum i̇ndirimdeyken cazipti,1.197807502
bluetooth bağlantısı ilgili sorunlar yaşıyorum kulaklıklar bağlantı seçeneklerimde görünmüyor,0.20493523
kulakta durmuyor kolayca düşüyor bağlanmak ayrı uygulamaya ihtiyaç,0.303203936
sesini beğenmedim takılıyor huawei cihazı normal değil,-0.267354935
ses iyi geliyor çok kolay düşüyorlar,0.8459126880000001
kablosuz kulaklılığa ilk defa para veriyorum tam hayal kırıklığı green more in kablolu kulaklıklarını kullandım ikisindendi son derece memnundum ayrıca belirtmeliyimki müzik dinlemeyi çok seviyorum yüzden ses kalitesine çok önem veriyorum more ki üç sene çok yoğun kullandıktan kablo arızası yüzünden çöpe atmak zorunda kaldım son olarak kullandığım green in kulakligindan kablosunun heryere dolanmasından kulaklığın yapısının küçük olmasından değiştirmeye karar verdim ilk tercihim kulaklık oldu en büyük sebebi ana olmayışı f ürünü olarak çok övülmesiydi malasef baslar tizler bildiğiniz rezalet ses seviyesi çok yetersiz sıfır gürültülü yerdeyseniz ses biraz tatminkar oluyor eğer azda olsa gürültülü ortamdaysanız dinlediğinizden anlamayacaksınız garanti ederim mi iyi yanı yok merak ediyorsan evet kulağa iyi oturuyor eğer seslerde başların tizlerin tadına varmak istiyorum diyorsanız kulaklıktan uzak durun yok gürültü olsun yeter diyorsanız burun meydan unutmayın hakkıyla gürültü yapamıyor,0.9901051729999999
earpodsum kaybolduğu için yenisini alayım derken ürüne denk geldim 5 i̇ldiz vermiş alayım dedim inceleme videolarini izledim tavsiye etmiş kulaklıktan 10 tanesini toplasan bu earpods 2 etmez gidin 3-5 bin verin earpods 2 alın bununla müzik dinlediğini zannedenler earpodsu hiç kullanmamis kişiler safirim ses kalitesini hiç beğenmedim,0.607386704
phone 14 pro bluetooth görmüyor sebeple eski android telefonum kullanmak zorunda kaldım,-0.21141727899999999
bluetooth çalışmadı iade ettim yenisiyle değişmesini istedim yenisi gelmedi param gelmedi,-0.25123
kulaklığı aldıktan 4-5 ay sol kulaklıktan az ses geliyor i̇nternet'ten çok şikayet görebilirsiniz paranızla rezil olmayın huawei kulaklık almayın,-0.32229600199999997
kargo çok geç geldi amazon türkiye ai̇t kuryeye güvenmiştim çocuğuma doğum günü hediyesi olarak almıştım belirtilen tarihten 6 gün geldi en asandan kulaklık çalışıyor,-0.05747913600000004
ses geldiği ilk günkü değildi çalışmıyordu iade ettim,-0.007703846000000014
sadece şarj cihazı olan boş kutu aldım tavsi̇ye etmi̇yorum,-0.392343091
kötü kalite parazit sesi iade etmek istiyorum hediye ettiğimiz kişi söylemek çok uzun bekledi kişi avrupa'ya dönecek almanya'dan kaliteli huawei ki sipariş edecek,0.141462586
kulakta durmuyor sürekli düşüyor ses çok kötü maksimum ses seviyesinde neredeyse hiçbir duyulmuyor,0.040915067
biç çok kaliteli oldukça uygun fiyatlı ürünleri olan firma kesinlikle tavsiye ederim,0.976681125
çok iyi,0.40339446700000003
güzel kaliteli işimizi çözdü,0.499321528
tsk kızım çok beğendi,0.077902434
bbc kaliteli marka aldığım zaman fiyatı başka yerlere göre oldukça uygundu kıyafeti bilmem tahta plastik yüzeylerden kolayca çıkıyor,0.451915275
okul öncesi en beğendiğim ürün,0.109774088
güzel başarılılık ürün fiyat performans ürünü,0.6123894169999999
yıllardır kullandığım bu marka gerçekten yıkanabilir küçük bebeğim duvarı boyamış ıslak mendille hemen sildim geçti kıyafette aynı renkleri çok hoş kaliteli uzun süre bitmiyor tavsiye ederim,0.697893277
en ucuzu,-0.047682451
renkleri tonları güzel,0.292038405
geldiği hal içler acısıydı kutu yırtılmıştı kalemler eksikti karton paramparçaydı,-0.053522106000000014
tarafı yırtılmış siyah olan eksik geldi etkilenmedim,-1.156822543
kutu yırtık kalemler dışarı düşmüş şekilde geldi,-0.185463408
kutu yırtık kalemler dışarı saçılmış şekilde geldi eğer kutusu yırtık ürününüz varsa başka tane koymak utanç verici hediye olarak istedim yüzden çok kötü,0.13477825500000007
geldi kutu açıktı kalem eksikti bin iletişime geçmeye çalıştım birleşik krallık destek yok mutlu değilim,0.15517593799999999
eğlenceli,0.252717324
paskalya hediyeleri aldım kalemlerin kapakları yerinde durmuyor en küçük harekette düşüyor sürekli kapakları kaybediyorum yüzden kuruyup kullanılamaz hale geliyorlar,-0.030001332999999998
çocuğum resmini boyamak yaklaşık 20 dakika kullandı hemen kurudu,-0.03652327100000001
yeterince güzel kalem çocukları yutmaları durumlarda güvenli olmaları kalemlerin otomatik olarak kalem üzerine yerleştirilmesi imkansız kalemin uca gittiği açık değil yanlış uçta kalmaz kalemler kuruyup kullanılamaz hale gelir,0.08119149299999995
ambalajın önünde çıkarılabilir yıkanabilir olduğu net şekilde belirtiliyor eğitim üstü giysisinden çıkmadı mahvolmuş durumda,0.903323275
renkleri canlı güzel,0.48406910400000003
çocuklar en güzel hediye hızlı kargo,0.536901187
kaliteli,0.207283123
ürün gerçekten çok güzel sorun yok kargo firması çok kötü geç yola çıkıyor iletişim yok uygulaması çok kötü,-0.24602197899999995
ürün gayet güzel kaliteli,0.7690719370000001
günde elime ulaştı renler çok güzel canlı kızım boyalara bayıldı uçları çok kalın olmaması ayrı bu güzel sanırım iki adet alıp yedeklerini yapacağım renklerin fiyat çok iyi teşekkürler emeği geçenlere,1.7607586819999999
kaliteli güzel ürün uygun fiyatlıydı,0.8085096380000001
kardeşime aldık çok memnunuz hemen çıkıyor,0.019125446000000004
uygun fiyatlı iyi ürün,0.7500453490000001
çok canlı renkler,0.08731313300000001
üzerinde ten kumaşlardan çıkar yazıyor yüzde yüz çıkmıyor kırmızı kalemle elimin üzerini çizdi çocuğum iki defa duş almama tamamen çıkmadı kumaşı makineye girince göreceğiz,0.8506012900000001
paketleme güzel değildi ürün güzel,0.67805455
güzel kalemler,0.292038405
keşke ürün özelliklerinde ince uçlu yazsaydı,0.22419061899999998
normal keçeli kalemlere göre ince indirimden aldım 50 yüzden fiyat performans diyebilirim,0.19398675799999998
keçeli kalem seviyorum 25 yaşındayım kalemleri kpss çalışırken kullanıyorum renkleri güzel sadece kapakları sinir bozucu kapatırken tık sesi gelmediği oturmuyormuş hissettiriyor,-0.415028591
çok güzel ucu istediğinde çok ince yıkanabiliyor renklerine bayıldım,0.584698213
kızım aldım başarılı güzel ürün,0.540726911
keçeli kalem güvenlik bandı yırtıktı açılmış hissi vardı iade mi edildi düşünüyor insan i̇ade etmedim amazon german den ürün aldım 29 eylül sipariş verdim bugün 11 ekim halen bekliyorum düzeltme mesaj geldi amazondan 25 ekimde teslim olacakmış galiba oda kesin değil,0.53388109
fiyata iyi,0.325492033
ürün güzel fiyatında çok markaya göre uygun tavsiye edilir,0.699194399
bilindik marka değil şüphem vardı gayet kaliteli ürünmüş,0.60310159
yıkanabiliyor sağlam çocuklar çok güzel iş çıkarıyorlar tek kötü yanı kalemlerin üzerindeki renk boyarken oluşan renk birbirine yakın olsa aynı değil,0.829696019
çok güzel keçeli kalem sıfır kutu açık geldi yüzden 1 puan kırdım,0.276835353
amazon prime i̇stanbul'da 1 günde teslim edildi kızım sevdi,0.061460051
i̇nce boyama uygun renkler parlak,0.454444084
i̇dare eder,0.042370184
açıklamada belirtildiği ürün zamanında geldi,0.263305488
kaliteli,0.207283123
bbc kids couleur keçeli kalem boyama kalemleri orta uçlu karışık renkler 36 renkli keçeli kalem paketi 2 paket zamanında geldi iyi durumda amazon au hızlı şekilde paketlerimi gönderdiği teşekkür ederim amazon logistics'e hızlı güvenli kişisel teslimatları teşekkür ederim indirimli amazon au fırsatı keçeli kalemleri yaşlı annemle birlikte yaptığımız boyama etkinliklerinde kullanmak aldım birlikte geçirdiğimiz yalnız zamanını son derece keyifle geçiriyoruz harika kaliteli zaman çoğunlukla boyama yaparım annem izlemeyi sever yüzden düşüncelerim kalemler oldukça rahat kullanılır bütçe dostu tükenmez kalem rahat keçeli kalemler temas eder etmez hemen renklendirmeye başlar kağıt üzerinde kolayca kayar renk biraz lekeli şekilde güneşin turuncu yüzünün fotoğrafına bakın iki keçeli kalem biraz kuru görünüyor yeni olduğunda hafif tutarsız renk bırakıyor kağıtta önemli ölçüde renk kanaması son fotoğrafa bakın kanamanın altta yatan sayfaları yüzeyleri korumak 3 kat atık a4 kağıt kullanıyorum gerçek kalem keçe uçları oldukça dayanıklı görünüyor tükenmez çocuklar gerçekçi olmayabilir i̇lk 14 farklı boyama etkinliğimizde aralıklı kullanımdan aşınma yıpranmayı görmek 2 keçeli kalem fotoğrafını karşılaştırın ilk keçeli kalem yeni olanıdır renklerin tekrarlandığı görünen yerlerde muhtemelen benzer floresan renktir pakette 6 tane bulunmaktadır kullanılan kalemler aralıklı kullanımdan önemli bozulma olmadan hala işlev görmektedir gözlemlerim bunların öncelikle çocuklar tarafından kullanılmak tasarlanmış amaçlanmış düşük maliyetli keçeli kalemler olduğu ışığında değerlendirilmelidir bunlar zevkli set paket keçeli kalem tutkunu,5.551797581
boya güzel elimize bulaştı silince zor çıkıyor anlamadık beğenmedik açıkçası,0.402002246
ürün 6 tane aynı renkten 2 şer tane,0.14866689400000002
hemen etti,-0.058776988
kalemin yazımı çok sert geldi beğenmedim,-0.128819167
ürün görsellerinde kutunun üzerinde fransız malı olduğu yazdığı halde gönderilen ürün maalesef tunus malı,-0.24367373699999997
sarı eksik,-0.39519973799999997
paketleme hasarlı hediye olarak vermek istediğimizde üzücü,-0.4819149220000001
çok fazla inceleme olmasına 5 yıldızlı olmamaları gerektiğini düşünmüyorum i̇yi çok uzun süre dayanmıyorlar oldukça ucuz olduklarına göre denedim almam,0.607825631
kalemler iyi ürün hasarlı renkler eksik,-0.465749965
bunlar etkilemedi güzel renk skalası kalemler kağıtta biraz sert ucu çok ince olduğu büyük alanı doldurmak kolay değil stabil capri kalemleri çok üstün,0.7012298669999999
renkler kuru tavsiye etmem,-0.21310944399999998
kaliteli 36 kalem setini alırken 36 farklı renk olacağını düşünerek aldım hayır renkler çift 2 mor 2 koyu yeşil 2 açık yeşil yüzden 36'lık seti almanın pek anlamı yok iki çocuğunuz varsa hariç,1.37974298
kalemler iyi kapaklar çok güvenli değil,0.394257933
harika renkli kalemler çok uzun sürmediği görünüyor gün kullanımdan sadece hafta başka set satın almam gerekti muhtemelen çocuklar uygundur yetişkinlerin el sanatları değil kullanım özel olarak tasarlanmış kalemler satın almak iyidir,1.794312781
i̇ki ambalaj yırtılmış olarak geldi kalemler çantada geziniyordu,0.09226360099999997
5 yaşındaki kızım bunlardan memnundu çok uzun sürmedi hala sahip oldukça çabuk soluyorlar,0.37902475500000005
