text,sentiment_category
ürünü d olması nedeniyle phone yanında macbook urla kullanırım almıştım ürün macbook takılı olduğunda klavyenin üst kısmındaki metal kısma dokununca elinizle dokununca hissedebileceğiniz elektriklenme olmaya başladı kullanamıyorum şarj aletinden 100 il kar edeceğiz 20000 il ilk makineyi yakacağız spike'n güvendik aldık önermiyorum,0.0
harika tavsiye ederim,1.125
kalitesi şaşmıyor sorunsuz kullanım,0.0
uzun zamandır kullanıyorum arkadaşım aynısından kullanıyor i̇kimiz gayet memnunuz tavsiye ederim,0.125
fiyatına göre iyi,0.6111111111111112
kesinlikle tavsiye ederim gerçek hızlı şarj,0.1583333333333333
i̇ş yeri yedek aldım apple orijinal ürüne göre boyutu büyük hız kalite bakımından gerisinde değil,0.5625
telefon ilk aldığımdan günden beri kullanıyorum fiyatı uygun hızlı şarj ediyor malzeme kalitesi çok iyi,1.0611111111111111
mükemmel ürün,1.0
sorun yok apple iyi,-0.35317460317460303
güzel,0.4545454545454545
orjinal markaların neredeyse 3 te 1 fiyatında type-c mikis'li tam 27w veriyorum bilmiyorum 45 dakikada dolması gereken telefonu 1.15 de dolduruyor in koruyor prize takarken takasta alev cikarmasi hariç sorunsuz bu urun,0.1875
gayet kaliteli ürün boyutu beklediğimden tık büyük,1.0
i̇phonelar alıyorsanız 27 matt şarj özelliğinin tamamını kullanamayacaksınız sanırsam phone yazılımsal kısıtlamaya yapıyor,0.0
plastik kalitesi kullanımı gayet iyi adaptörlere göre biraz büyük ağır,0.3905228758169935
40 o üstü almak varken aldım bilmiyorum,-0.0142857142857142
ürünün kutusu yıpranmış yırtık şekilde geldi ürünün boyutu biraz büyük marka ürün kalitesi gayet güzel üründe bulunan küçük fed olmasa olurmuş,0.15454545454545449
merhaba ürünü satın alalı iki seneyi geçti şuan şarj etmesinde problem stabil şekilde şarj edemiyorum telefonu garantisi yıl yardımcı olabilir misiniz,-0.08333333333333331
ölçüm değerlerini test cihazı gözlemledim vadedilen 27w değerini rahatlıkla sunabiliyor hızlı şarj destekleyen cihazlar kutusunun güvenlik etiketi açık geldiği 1 yıldız kırdım üründe herhangi sorun yoktu kullanılmamıştı,0.10624999999999996
emin olmamakla beraber phone 15 pro mal cihazla beraber çok ısınıyor ürünün kalitesi tartışılmaz isınmadan sakınarak kullanıyorum,-0.21250000000000002
gayet başarılı,1.0
hızlı kargo,-0.05
