product_id,comment_id,comment,sentiment
15,90,bozuk ürün geldi hepsiburada satıcılı kutu yırtıktı iade olabileceğinden şüphelendim mouse ihtiyacım vardı  ,0.88
15,91,ürünü almayın kablosu çok sert mouseyi hareket ettirirken takılıyor ayrıca elde yoruyor i̇ade talebi oluşturdum beğenmedim önermem  ,-0.535
15,92,ürünü almayın boşuna makro ataması yok hoşuma gitmedi ağırlıklar desen hak getire  ,0.88
16,0,arkadaşlar selam ürünü bugün aldım aynı gün kargo elime ulaştı express başarılı aşağıdaki yorumları okumuştum bende yargılıydım yalnız kullanım kılavuzunu okuyunca yargılarım geçti firma kullanım kılavuzunda ürünü ağzına doldurursanız butondan taşma yapar yazmış ayrıca ürünü dik pozisyona getirmeden düğmeye basarsanız aynı sonucu alacağınızı yazmış bunların haricinde belli kullanım kılavuzu okumayı bilmeyen yada gerekli görmeyen kişiler uyarı yapayım amme hizmeti olarak  ,0.898
16,2,ürün anlatıldığı çayınızı uzun süreler çok sıcak tutamıyor 2 saatin sonrasında ılımaya başlıyor süre işimi gördüğü puan kırmadım sızdırmazlık konusunda çok iyi araçta kullanırken çantada taşırken güvenli olduğunu düşünüyorum kutupayısı firmasının etiketi ürünün üzerinde ayrıca satıcıyı tebrik ediyorum ürünümü çok hızlı korunaklı şekilde gönderdi küçük hediyeniz teşekkür ederim  ,2.794
16,3,sabah sıcak kahvenizi doldurup akşama doğru hala yudumlamak isteyenler biçilmiş kaftan bascek özelliği çok pratiklik kazandırıyor yıkaması kolay sütlü ürünler biraz iç mekanizma zorlayabilir ele iyi oturuyor erkek yorumu ömür boyu garanti ilginç zamanla geçerliliğini göreceğiz marka güvener'liliği açısından mükemmellik paketleme sağlam kargo hızlı  ,5.684
16,4,ürünümüz güzel şekilde paketlenip gelmiş olmaktadır ürün sızdırma yapmayıp sıcak şekilde tutmaktadır  ,2.88
16,6,ürün aldığım en iyi satıcısınız gerçekten hepsiburada satıcısından küçüğünü aldım kutuya koyup yollamışlar örnek alabilirler mükemmel satıcısınız kargo yollanıyor öğrensinler stanley bildiğim ürün tertemiz özenli ulaştı şeker teşekkür ederim ayrı siparişte adet aldım ikisi mükemmel 👏 👍 🌸 👏,6.97
16,8,rengi muhteşem sıcak içecek koyuyorum çok süre ölçmedim doluyken uzun saatler sıcak tutuyor sütlü kahvede sorun yaşar mıyım merak ediyordum kaymaklanırsa hiçbir sorun yaşamadım dokusu siyah yeşil değil parlak kaygan dikkatli kullanmak gerek çizilebilir rengine değerdi  ,-1.7279999999999998
16,9,gönderdikleri ürün üzerinde çizikler defolu ürün göndermişler işin iade et yeniden al kargo bekle  ,1.76
16,10,ürünü alırken büyük stanley kalitesi beklemiştim iki saat suyu soğutmaya başladı servise gönderdim kapak değişimi yaptılar aynı sorun devam ediyor arkadaşlarımın aynı stanley termosu çok iyiyken benimki senedir tat vermedi satıcı kutupayısıcom dan almıştım  ,-0.19800000000000006
16,11,28 aralıkta verdiğim sipariş gelmedi bugün ürünü teslim alamadan iadesinin iletildiğini gördüm tekrar almak istediğimde 1399 tiye aldığım termos 1679 il olmuş siparişin geciktiği anlaşıldı termosu bilmem firmayı kesinlikle tavsiye etmiyorum  ,0.14500000000000002
16,12,ürünü 4 yıl aldım sadece kahve içtim termosun dibinde küflenme metalinde yıpranma oldu garanti kapsamında değişimini istiyorum  ,0.88
16,13,kutupayısı barkodu yok soru cevaplarda ürünün orjinal kutupayısı garantisi olduğu yazıyordu resmen insanları kandırıyorlar  ,0.0
16,14,ürün içine giren içecek 1 saat soğuyor ürünle ilgili problem orjinal olmayabilir bilemiyorum önür boyu garantisi göndereceğiz  ,-1.052
16,15,ürünü değerlendirmişim yayınlanmamış ürün 2 saat soğutuyor stanley markasına güvenip almışım taleplere cevap verilmemiş  ,0.88
16,16,ürün sıcak tutmuyor hemen soğuyor kargo çok kötü gidip kendim almak zorunda kaldım göre sipariş verin 10 günü buluyor gelmesi  ,-0.34499999999999986
16,17,turkuaz sanal mağaza dan almayın aldırmayın garantisi ilgili problem yaşadık faturadaki numara satıcıya ait değil satıcı oldu iddia edilen numara mesajları okuyor geri dönmüyor gerekirse üç beş fazla verip başka satıcılardan alın mağazadan tercih etmeyin  ,-1.932
16,18,termosun üzerinde karekod olmadan geldi olmadığını açınca anladık kullanılmış termos geldi i̇çilen kısımda dudak izi kadarda olmaz aynı gün başka zengini almıştım başka bu satıcıdan tertemiz karekod'lu geldi satıcıyı tercih etmeyiniz  ,0.0
16,19,ürün tek kelimeyle mükemmel stanley kalitesi anlatılmaz renkli olduğu söylüyorum dokusu boyutu gerçekten muazzam stanley ailesine küçük eklenti yaptık  ,1.5670000000000002
16,20,çok güzel kibar narin ürün akıtma yapmıyor ürün barkod tarama ömür boyu garantisini başlattım  ,6.52
16,21,tek keli̇meyle mükemmel 💕,1.0
16,22,aylardır termos bardak almak istiyordum evde 25 senelik bu stanley termos sağlamdır bende stanley istedim 300 lira bu kerede vermek bu termosa çok geldi kenara hergün 23 lira bozukluk attım aldım i̇yisi acele edip başka marka almamışım gelen üründe hiçbir koku yoktu orijinalliğinden şüphem yok kalite akıyor üründen paketleme iyiydi bence baloncuklu bu zımbırtıya sarmışlardı termos arıyorsanız tereddüt etmeyin  ,-1.948
16,23,çok kaliteli ürün uzun süre kahvemi gayet sıcak tutuyor tetikli olmasını seviyorum kolay içmemi sağlıyorkutupayısıcom dan garantisini kaydetmeyi unutmayın  ,1.88
16,24,ürün siparişten sonraki gün elimdeydi kargolanma fotoğraftaki çok sağlam yapılmış satıcının denli özen göstermesi çok güzel kargoda zarar görme olasılığı yok hediye kahve çok teşekkürler aldığı puanı fazlasıyla hak ediyor  ,3.6799999999999997
16,29,ürün elime ulaştı deterjan ilk temizliği yaptım yoğun deterjan tadı bıraktı iyice duruladığım halde sıcak tutma konusunda 3 saatlik deneyim verimliydi diyebilirim starbucks termoslarına alışkın olarak ağızlık kısmı yeni deneyim alışmam zaman alacak görünüyor ürünün kapak kısmı çok fazla ısınıyor ayrıca basınçtan içeceğinizi ilk açışta kontrollü açmakta fayda yanınızda taşıması keyifli ürün haricinde ürün 2 adet büyük çizik geldi  ,8.725999999999999
16,30,ürün gerçekten süper saatlerce sıcak tutuyor dışı ısınmıyor sicakligi çok iyi tutuyor içeride satıcı çok kötü paketlemiş siparişi verdikten iptal edemedim ürünleri edebilmeme fatura gelmedi  ,0.496
16,31,ürün güzel vakumlu olanlar çok sıcak tutmuyor sebebi sanırım 2 yudum kahve alıp bıraktığımız için sürekli hava alması dışında ilk yudumum çok sıcaktı saatler geçmesine 😅,2.88
16,32,ürün gerçekten çok güzel kalitesi paketlenmesi kargo uzun sürdü ptt pişmanlıktır 6 günde geldi kargoya verildikten  ,2.88
16,33,ürünü satıcıdan ikinci alışım ilkinde problem yaşamadım ikincisinde öylece kolinin içine atılıp gönderilmiş koruma bandı yok deforme oluşmuş  ,-1.932
16,34,i̇htiyacım olduğu bekleme vaktim olmadığı iadeye yollamadım çizikkusurlu ürün yollanmış paketleme özenli olmasına çizikle gelmesi ürün seçimlerinin özensiz yapıldığını apaçık gösteriyor düşünüyorum ürün kullanılmamışken etiketli fotoğrafı ektedir  ,2.798
16,35,ürün güzel yalnızca sağlam paketleme gerekirdi  ,2.934
16,36,kargolanma şekli mi kaldı kutunun içine stanley bırakmışlar koruma yok çarpa çarpa gelmiş  ,0.0
16,37,puanı paketlemeden kırdım insan biraz özenir kutuya atıp yollamışsınız birde pahalı ürün allahtan olmamış  ,0.88
16,38,ürün stanley marka orijinalürünün kalitesine hiçbir diyemem ürünü kullanırken çay kahve sıcak şey koyup içecekseniz direkt içemiyorsunuz dudakları yakıyor mutlaka başka bardağı koyup içmeniz gerekiyor mandala bastığınızda belli süre mandalın oradan buhar çıkıp parmağınızın yaş olmasına oluyor araç kullanırken içmek ideal değil sıcak tutma açısından çok kaliteli çok sıcak tutuyor direkt icmekiçin ideal değil  ,4.52
16,39,ürün güzel stanley yerde olan karekod ambalajında içindeki kılavuzda göremedim ömür boyu garanti kaydı yaptıramadım umarım orijinaldir  ,3.76
16,40,merhaba arkadaşlar ürünü hafta sonu sipariş verdim kasım indirmlerimlerinde pazartesi günü ürün elime ulaştı ürünün turuncu rengi almasına rağmen çok tatlı narçiçeği sis alabiliyorsunuz kullanım kılavuzun hertürlü açıklama yapılmış kızıma yeni yıl hediyesi olarak aldım inşallah güzel günler kullanır normal 5 yıldız verilecek ürün satıcıdan kaynaklı olarak 4 yıldız verdim ürünü orjinal kutusuna koyma tenezzülün dahi bulunmamışlar hoş karşılanacak davranış şekli değil yazık  ,5.861
16,41,tip olarak güzel deneyimleyeceğiz bakalım  ,1.415
16,42,ürün gerçekten aşırı kaliteli su koyarsanız demir tadı veriyor göz önünde bulundurarak alın  ,1.88
16,43,bazan akıtıyor anlamadım çokta fazla saat sıcak tutmuyor bilginiz olsun  ,0.0
16,44,sadece yıldız yeterli düşünüyorum zorla yorum yazmak zorunda değilim  ,0.0
16,45,kargo hızlı geldi paketleme dayanırdı emin olamadım geçen gün fiyatı  ,2.883
16,46,ürün anlatıldığı sallayınca düğme kısmından damlatıyor gibiydi ilk kez kullanacağım arayıp sordum bu video attılar sonuçta ayran çırpar sallamadıkça damlatmadığı sorun etmedik  ,-1.142
16,47,paketleme sıfır alelade karton kutuya poşet konulmuş ürün tabanı vurulmuş yada ezilmiş iade etmek zorundayım  ,0.88
16,48,beyaz renk sipariş verdim mavi gönderdilermavi isteseydim sipariş verirdim siparişlere dikkat edilmiyor anlamıyorum  ,2.308
16,49,termosun ağız kısmı plastik düğmesinin altında metal kısım varsıca içecek varken düğmeye basıp içmeye çalıştığımda metal kısımdan sıcaklık rahatsız ediyorayrıca yıllarca termoslarda plastik tadını duymaktan sürekli termos değiştiren biriyimve hala istediğimi bulamadımmalesef mevcut metal olursa yakıyor çözüm bulunmalı bence sevdiğim nokta gerçekten 10 saat boyunca sıcak kalıyor  ,-0.30299999999999994
16,50,ürün sağlam geldi yeşil istedim siyah gönderilmiş  ,0.934
16,51,kaynar su koydum denemek 5 saat ılımıştı markaya kafayı taktığım aldım model süre sıcak tutuyor 59 il uzun geldi göre 47liği alıp dışarıda geçireceğim 45 saatlik sürede kahvemi içebileceğim görünüşü rengi güzel  ,2.88
16,52,termos gayet iyi beklediğim iki i̇ldiz paketlemeden kirdim kargo surecinde paketlerin hale geldiğinden haberleri yok safirim sahici hepsiburada olduğu için konuda hiç tereddüt etmeden sipariş vermiştim hata etmişim plastic'e sarmadan olduğu kutuya koyulup gonderilmis geldiğinde kutunun taraf bant kısmen yirtilmisti kaleci darbe cizik almadan elime ulasti  ,-3.4909999999999997
16,53,di̇kkat ağziniz yanabi̇li̇r termos görevini gayet iyi getiriyor en büyük sorun ağıza sıcak kahve geldiğinde miktarını geliş hızını ayarlamak mümkün değil ağız yanıyor önemli sorun kullandığım başka cihazda sorun yoktu  ,0.5789999999999997
16,54,stanley kalitesi ortada satıcıyı tavsiye etmem yıllardır özensiz paketleme kargo görmedim i̇çinden çiğdem çöpleri çıktı kısaca stanley ok satıcı çok  ,-1.984
16,55,urunun sizdirmazligi hakkında söylenecek hiç şey yok diğer stanley termoslarda olduğu çok uzun sure sıcak tutma ozelligi yok içerisine koyduğunuz sıcak içecekler 5 saate oldukça ilik oluyor  ,0.0
16,56,beklediğim performans yok çabuk soğutuyor içmesi kolay değil akıtıyor  ,0.0
16,57,üzerinde yazıldığı sıcaklığı kalmıyor sabahtan yapılınca öğlene soğumuş oluyor  ,0.0
16,58,site üzerinden alıyorum ufak problemde güya ömür boyu garantili kimse dönüş yapmıyor kutupayısı firması neden aldınız tarzında sorular yöneltiyor kendisi yetkili satıcı buka'dan para verdikten insan arkasında durulan ürün istiyor doğal olarak  ,0.88
16,59,ürünümün kapağında deforme kapak değişimi talep ediyorum ayrıca içerken plastik kokusu koku var sanki hayal kırıklığına uğradım stanley'e  ,0.88
16,60,ürün kalitesi güzel yıldızı kargolanmadan kırdım pahalı olduğu zamanda hepsiburada'da güvenerek sipariş ettim korucuya sarmamışlar üründe çizikler mevcut kutu sürtünmekten ürünü kullanmadım umarım bozuk gelmemiştir  ,3.308
16,61,ürün gayet güzel sevdiğim marka paketleme kötü en azından poşete kağıda sarsaydınız kocaman kutunun içine koyulmuş kutu ezilmiş rezil halde elime ulaştı acil lazım olmasa kesin iade ederdim gönderildiği şekliyle  ,1.8679999999999999
16,62,ağzınız yanıyor kapaktan ısı kayıbı çok kapak sızdırıyor basarak içmesi güzel  ,2.0
16,63,ürünün orijinal olduğunu düşünsem hızlı soğutması hoşuma gitmiyor  ,1.0
16,64,i̇ki saat sıcaklık baya azdı  ,0.0
16,65,marka ismiyle satıyor diyecek bile yok ürün kapağından hızlı ısı kaybediyor kapağının içindeki yaylı mekanizma dandik geldi çok sallanıyor sızdırma yapmıyor bilindik stanley uzun süre sıcak tutmuyor  ,1.88
16,66,i̇yi paketlenmemişti sorunsuz elime ulaştı  ,0.0
16,67,çok stanley kullandım hayal kırıklığına uğrattı viking sürüşünde sabah kahve yapıp doldurdum 4 saat mola verdim kahve içmek termostaki kahve resmen ise coffee olmuştu şok içerisindeydim ornijal mi düşünmedim değil  ,-0.72
16,68,ürünü eşime hediye aldım ay kullandık soğutuyor geldi elimde yıkadım ılık suda özen gösterdim saat içindeki buz oluyor teknik servisi ulaştık bilmiyorum üstelik garantisini onaylatmıştık orijinal anlamadım  ,2.248
16,69,markayı öve öve anlatıldığı aldım uzun zamandır kullandım aylarca yorum yapayım dedim sırf markadan almayın sıcak tutmuyor 2 saatten iliklasip soğuyor  ,0.0
16,70,i̇çinde defa kahve yaptım biter bitmez hemen yıkamama kahvenin tadı sindi çay koyunca kahveli çay birşey oluyor sorun  ,-2.902
16,71,özenli bu paketleme beklerdim dışında stanley kalitesi görünüş çok hoş  ,1.62
16,72,"bardağı doldurduktan 10 de bardağın dışı çok sıcak oluyor akabinde beklendiği mal 1,5 saat içindekini bitirmeniz lazım yal içecek karşılaşmayın markaya garanti konusuna kanarak almıştım kesinlikle tavsiye etmiyorum arada ömür boyu garanti 5 sene aldığınız üründe sorun yaşadınız garantiden değişim istediniz değişim olmuyor 5 yıl ödediğiniz ücretin iadesi yapılıyor bilginiz olsun  ",-0.6639999999999999
16,73,kargoyu yeni açmama karşılaştığım durum tam hayal kırıklığı oldu direk iade  ,0.813
16,74,sıcak tutma konusunda başarılı değil ayrıca yorumlara baktım benimkinin üstünde er kod yok yüzden orijinalliğinden şüpheliyim  ,0.0
16,75,ürün çakma olabilir mi 4 saatte soğutuyor iade etmek istiyorum  ,0.88
16,76,çok sıcak tutmuyor çok ılık pişman oldum diyebilirim  ,0.0
16,77,yaylı kısımdan su sızdırmakta maalesef markanın ürünleri uzun süre sıcak tutma özelliği yok  ,-0.49
16,78,yorumları okuyarak aldım sabahtan koyuyorsun iki saat ılık oluyor kısaca abartılı şahane ürün değil başka markalara bakın  ,0.41000000000000003
16,79,yorumları okuyarak aldım saatlerce sıcak tutmuyor en fazla 2 saat dayanıyor termoslar bilmiyorum bence marka sattırıyor  ,0.0
16,80,akıtıyor yeterli sıcaklıkta tutmuyor çabuk soğuyor çok hevesle almıştım hayal kırıklığına uğradım  ,0.0
16,81,düşürmede çizik hasar aldı darbeye karşı dayanıksız  ,-0.5
16,82,i̇çinden şıkır şıkır ses geliyordu kapağını açtım bu küçük plastik parça kırılmış bilinçli yollanıp elden çıkarıldığı çok açık stanley'i ürünü fazla narin  ,-1.528
16,83,8 saat sonrası buz gibiydi içindeki kahvem  ,0.0
16,84,üründe konuşacak birşey yok stanley kargolanma süreci çok can sıkıcı  ,-0.06599999999999995
16,85,2 saate soğutuyor satıcı sanırım arızalı gönderdi  ,0.0
16,86,suyu sıcak tutma süresi 4 saat maalesef çok yetersiz  ,-1.0819999999999999
16,88,büyük hevesle aldığım termos su tahliye bölümünden sızdırma yapıyor kusurlu ürün geldi ürün genel olarak bilmiyorum sebepten ürünün orijinalliğinden şüphelendim açıkçası  ,3.872
16,89,şaka gi̇bi̇ ürünün üzeri̇nde hasarli eti̇keti̇ çi̇zi̇k i̇çi̇nde si̇z ürünü kargoluyorsunuz eşi̇me kendi̇me 2 adet almiştim si̇ni̇n i̇çeri̇si̇nde su damlalari kullanilmiş ürün ulaşti resmen eli̇me di̇rekt i̇ade  ,1.423
16,90,ulaşabilir misiniz ömür boyu garanti er kod okutmamız gerekliymiş er kod yok hepsiburada güvenilir satıcı aldım lütfen mağdur etmeyin  ,1.76
16,91,ürünü kullanmak isterdim yazık ürün herhangi koruyucu pakete sarılmadan gönderilmiş ucuz ürün değil firma kriz zamanında malına saygı duymaz anlamıyorum gerçekten ellerindeki defolu ürünü gönderdiler bilemiyorum sonuç olarak iade  ,-0.44599999999999984
16,92,kafamız rahat etsin kaliteli ürün kullanalım dünya para verip stanley termos alıyoruz gelen ürün kullanmadan ağzından sızdırma yapıyor satıcıya ulaşıyorum erdilhomecom  ,5.64
16,93,denemek sadece saat su beklettim şekilde pas benzeri lekeler oluştu maalesef iade edecek  ,-0.49
16,94,8 yaptığım kahve 10 buz oluyoraynı üründen eşimde çayı aynı şekilde buz oluyorürünü servise gönderdim yenisi geldi yenisi ay şekildebüyük hayal kırıklığı almayın  ,0.0
16,95,paketlemedir yahu termos kargo yırtık geldi i̇çinden çıkıp yere düşmediğinden emin olacağım  ,1.883
16,96,alalı 1 ay olmadı üstü akıtıyor değişim yapamıyorum yardımcı olur musunuz  ,0.0
17,2,açılmış ürün geldi yorum aldığım mağaza belli 5 yıldız öylesine verdim  ,1.76
17,3,10 yıldız olsaydı keşke süpüren başlığın harika emiş gücü silen süpüren başlığı muhteşem silerken normalde paspas sağa sola savrulan tozlar oluyordu silip süpürdüğü sorun olmuyor şarjı 1 saat dayandı çabuk şarj oluyor günlük süpürme süpürme başlığı çok ideal i̇çerisinde 2 tane yedek bez çıkıyor öle ağır değil zamanla alışıyorsunuz işıklı başlık olması ayrı güzel yatak altları rahat gözüküyor yatak altına rahat giriyor alsın aldırsın bence  ,5.715
17,4,evimdeki küçük ev aletlerinin philip kalitesi tartışılmaz öncesinde 6724 dikey süpürgem vardı kızıma verdim yeni çıkınca tereddüt etmeden aldım çekiş gücü önceki makineden çok farklı yer silme işlemi çok güzel sıkıntı yaşamadık pahalı olan ürünlere para vermenize gerek yok ürün gayet başarılı tavsiye ederim  ,-0.05700000000000005
17,6,ürün önceden bildiğim annem ablamda xc8043 modeli aldım urunu perşembe gecesi sipariş verdim cumartesi bunu sabah gizli bur sekilde teslim edildi fabrikasyon 50 şarj geldi evim 41 odalar balkon kademede 3 şarj kalana süpürdüm çalışması çekimi sert yüzeylerde halıda gayet iyi esim halıda kademe zorlandığını söyledi halinin dikim yönünden kaynaklanabilir gayet güzel ürün tavsiye ederim  ,5.9879999999999995
17,7,ürünü anlatmama gerek yok dyson'lar ikisi arasında çok kararsız kaldım iyi almışım silmesi harika süpürmesi harika toz bırakıyor kırıntı fiyatları gereksiz artıp duruyor 11 bine aldım uçmuş bide bu hortumu amacını anlamış değilim 😂 😂,1.073
17,8,tavsiye ederim eşim çok memnun kaldı kullanması basit netice çok güzel yerlerde iz bırakmıyor su haznesi pil kapasite dubleks dairenin halı olmayan zeminlerine yetti tek seferde süpürüp siliyor  ,1.478
17,9,ürünün sorunsuz harika paketlenmiş şekilde elime ulaştıkullandim beklentimiz çok üzerinde ürünbircok kullanıma uygun başlıkları mevcuthem süpürüp silmesi günlük temizlik idealbaza koltuk altlarına tamamen düz şekilde girmesi supurmesi silmesi mükemmeleyim çok büyük olmasına şarjı yeterlitam fiyat performans ürünübir arayış içindeyseniz düşünmeden alın aldırın satıcıya özenli paketlemeden hızlı gönderiminden teşekkür ederim  ,9.952
17,10,philips aqua power satın aldığımı sanırken gelen ürün philips 7000 series speedpro max ayrıca kutuyu açtığınızda minik süpürge aparatının olmadığını gördüm yanlışlık olabilir anlamak mümkün değil ürünü değerlendireceğim ürün elimde değil hepsijet güya kapıdan ürünü teslim alıp yanlışlığı düzeltecek jet değilsiniz platformda hata olmamalı yazık 😡,-1.0979999999999999
17,11,yıldız fazla kontrol etmeden ürünü yolluyorsunuz sonuçta bizde buraya para ödüyoruz ürün kullanılmış fırçasında pislik sürtme izleri vardı düğmesi kırık çıkık şekilde geldi iade ettim yenisi değişim talep ettim haftadır cevap yok haftadırda sipariş ettim neredeyse iki haftaya yakındır parasını ödediğim ürün yok elimde biraz dikkat emin hepsiburada'lan son alışverişim  ,3.4400000000000004
17,12,kullanılmış deformeli kusurlu ürün gönderildi hepsiburada güvenimi kırdı  ,0.28800000000000003
17,13,teslim edildi deyip etmediler 3 hafta geldi ürün çalışmıyor iade  ,0.88
17,14,ambalajı açılmış ürün gönderildi birleşme yerindeki düğme kırık müşteri temsilcisini cevap vermiyor yaptığım hataya düşmeyin ambajsiz gelirse direk iade edin  ,0.06500000000000006
17,15,hayatımda gördüğüm en kötü süpürge 5 ay iki arkadaş aldığımız kuradadan süpürge doğru dürüst kullanılmadığı halde kırıldı arkadaşımın yemde servis extra ücretten başka bile demedi kesinlikle almayın hakkımı sonuna arayacağım 😞 😞 😡 😡,-0.5139999999999999
17,18,ürünü nisan ayında aldım çok iş olduğunu zannederek adı philips dedim sağlam supurgedir buka'dan kalitesiz süpürge kolu olamaz doğru düzgün süpürge yapmadan alüminyum ucundaki plastik gece yerinden kırıldı servis 700 tl para talep etti neymiş garantiye girmiyormuş parça aksesuar mis aldigima alacağıma pişman oldum  ,0.20300000000000007
17,19,ürünü açmadım satıcıya soru sor kısmı kapalı üründen malzeme alınmış kargolanma mi olur  ,0.0
17,20,ürünü yaklaşık 3 aydır kullanıyorum süpürme performansı çekim gücü oldukça iyi silmeye gerek duymuyorsun neredeyse silme modu oldukça güzel siliyor iz bırakmıyor çok memnunum süpürme işini dert etmiyorum  ,2.8360000000000003
17,21,çeyizime aldım çok güzel mağazada deneyip fiyatı burda uygun olunca burdan aldım güzel gayet taşırken kutuya zarar vermişler üründe hasar yoktu  ,2.878
17,22,paranızı çöp etmeyin 5 aylık kullanım sonucu ışık yanmaz oldu boru kırıldı herkeste aynı problem olduğunu duymuştum gerçekçende olumsuz yorumları dikkate almak gerekiyor muş  ,-2.4669999999999996
17,23,çok kullanışlı mükemmel ürün emini gücü harika şimdiye süpürgelerle tozları sadece halının altına atıyormuşuz silme özelliğine çok güzel tyson v15 ürünün arasında çok gidip geldik doğru tercihi yaptığımıza inanıyorum dyson'una yarı fiyatına üstelik silme özelliği bulunan harika ürün aldık philips'in tek eleştireceğim noktası ekranda bulunan şarj göstergesi hafif bulanık duruyor bence süpürgeye sadece görsel yakışmamış işlevi etkileyen durum olmadığı i̇çin 10 üzerinden 9 veriyorum  ,3.097
17,24,ürün gayet başarılı parasını hak eden ürün i̇çerisinde parçaları tam eksiksiz olarak çıktı sadece satıcı sağolsun paketleme yapmamış  ,2.64
17,26,yorum yapmak biraz kullanmak istedim kelimenin tam anlamıyla çok beğendim kullanması çok rahat dökülen şeyleri süpürmek küçük el süpürgesine dönüşebiliyor aracınız varsa ayrı araç süpürgesi edinmenize gerek kalmıyor çok iyi tasarlanmış bol seçenekli uçları i̇htiyacı olan düşünmesin alsın derim cidden sihirbaz değişen uçla farklı fonksiyonlarınıluşuyor  ,2.8560000000000003
17,27,beklediğimizden iyi diyebiliriz philips kalitesini bilen biliyor fiyat performans ürünü 1520 bin vermeye gerek yok markalara süpürüp vila'da yapması çok iyi şarjı emiş gücü yönünden gayet yeterli almayı düşünenler çekinmeden alsın  ,6.38
17,29,başta görünsün 5 yıldız verdim evet ürün güzel süpürüyor siliyor eylülde aldığım süpürge bugün dikey kısımdaki plastik yerinden kırıldı şok oldum 7 aylık ürün kırılabilir şoklardayım süreç ilerler bilmiyorum aldığıma pişman oldum  ,3.04
17,32,açılmış kutu geldi mağazadan almış olsam teşhir ürünü derdim kutu üst kapak altında açılınca ilk görmek gereken fabrikanın tanıtım etiketi yoktu haliyle kutu iç resimlerdeki koruyucu kartonlar yırtılmıştı parçalar birbirine girmiş diyebilirim parçalarda çizilme sonuç itibariyle beklediğim iyi alışveriş olmadı ürünü kullandıkça yorum yapacağım  ,4.51
17,33,ürün çekim gücü çok güzel yataktan kanepeden çıkan toza inanamadım titiz olarak yıldızı turbo başlığının temizleme bezinin kodu farklı geldi kodu değildi yüzden kırdım birde ikinci turbo modunda tarzı çabuk bitiyor alacak olanların bilerek almaları lazım  ,3.88
17,35,boruya takılacak monte parçası kırık geldi  ,-1.6949999999999998
17,36,güzel başarılı ürün  ,2.88
17,38,ürünü kullanma fırsatı bulmadım kargodan teslim aldığımda ürün paketi ezilmiş darbeler almıştı şekilde mi gönderildi kargoda hasar aldı kutu bilemiyorum  ,-0.584
17,40,merhabalar efendim üründen çok memnunum iki katlı dubleks evin yerini süpürüp siliyor gayette yeterli sıkıntımız ürünün koltuk süpürme aparatının tırnak kırık çıktı değişmesini talep ediyorum  ,-0.815
17,41,ürün güzel kolisi korunmasız yırtık geldi birde ekranda göstergesi silik dışında ürün iyi tavsiye ederim  ,5.9879999999999995
17,42,ürün çabuk sorunsuz elime geçtisüpürge olarak sorun yok gayet güzel silme konusunda pek memnun kalmadım benden kaynaklanıyordur tam çözemedim yerde fazla ıslaklık bıraktı ölçü kabında işaret göremedim kafama göre su koydum fazla koydum bilemiyorum dediğim makine süper silme konusu sıkıntılı birde pahalı teşekkür ederim  ,0.358
17,45,yorumları okuyarak ürün alan olarak borç bilirim silip süpüren başlık doğru işini yapıyor çok ağır geldi banailk kullanımlarsa kolum ağrıdı biraz çekiniyorum başlıktan aynı anda tertemiz yerler görmekte şahane normal balk'la kolay supuruluyor ağır değil güzel ürün duvara monte kısmı yeterligereksiz hacim yok  ,2.298
17,49,arkadaşlar almayın hele indirimdeyse almayın defolu kullanılmış yada iade edilmiş ürün gönderiyorlar kargo evet hızlı geldi gelen paket açılmış kullanılmış muhtemelen iade edilmiş ürün toz haznesinde tozlar hala duruyor fırçası tozlu kullanılmış olduğu bellisi resmen hayal kırıklığı alış veriş sitesinden almaya devam hepsiburada hayal kırıklığı fotoğrafları ekliyorum bakabilirsiniz  ,2.76
17,50,kutu içerisindeki malzemeler poşeti açılmamış gözüküyor kutusu oldukça deforme önceden açıldığı belli olan şekilde geldi süpürgeyi çalıştırırken kapatırken motordan kısa süreli tiz ses geliyor normal mi bilemedim çekişi malzemelerinde sorun gözükmüyor  ,-2.544
17,51,mhp kullanışlı değil süpürgenin çekim gücü harika ürünün kalite malzemesi çok kötü çok kibar kullanmak gerekiyor toz haznesi çok küçük aparatının olmaması parçaları ortada bırakıyor bilgilendirme ekranı bende bozuk çıktı çok önem vermediğim değişim uğraşmadım led aydınlatmadı karanlıkta iş görüyor turbo mod çok hızlı şarj bitiyor bataryanın dolması uzun sürüyor 15000 aldım parayı hakketmiyor  ,-1.0259999999999998
17,52,merhaba kargom şekilde geldi kutunun üstünde jelatin paket direk açılır şekilde normalde hepsiherle geldi kargonun kutunun üzerinde barkodu yok dönüş tapabilirmişsiniz lütfen  ,0.0
17,53,ürün geldiği günden beri çalışınca yanık motor kokusu bırakıyor sanki zorlanarak motoru incitilmiş zamanla geçer ilk çalıştığı içindir deye bekledim geçmedi bağlantısından ayırıp uzun sapını yere dayamıştım düştü bağlantı düğmesi yerinden kırılıp fırladı tuttuğum yerin boyası dökülmüş  ,0.88
17,54,ürünü mayıs ayının ortalarında aldım çekiş gücü gayet iyi herşeyi güzel yalnız alalı altı ay oldu ana borunun üst kısmı kırıldı en çok yük binen yerini zayıf yapmışlar senelerce philip ürünlerini kullandım görmedim herhalde aldığım en son philip olacak alacak olanlar dikkat etsin para veritte parça parası vermeyin  ,6.167
