word,simple_polarity
telsiz ile haberleşmek,0.008000000000000007
sakat,-0.8640000000000001
nan,-0.503
felçli,-0.8640000000000001
söylemek,0.008000000000000007
demek,0.008000000000000007
evlilik,0.008000000000000007
evlenme,0.008000000000000007
elverişli,0.8200000000000001
uygun,0.8200000000000001
münasip,0.8200000000000001
nan,-0.503
açıklamak,0.008000000000000007
ifade etmek,0.008000000000000007
beyan etmek,0.008000000000000007
bildirmek,0.008000000000000007
vaftiz,0.008000000000000007
nan,-0.503
yemin etmek,0.8200000000000001
ant içmek,0.8200000000000001
kefaret,0.008000000000000007
günah çıkarma,0.008000000000000007
doğrulamak,0.438
tasdik etmek,0.438
onaylamak,0.438
sert,0.008000000000000007
katı,0.008000000000000007
kutsama,0.008000000000000007
takdis,0.008000000000000007
takdis ayini,0.008000000000000007
sert,0.008000000000000007
yeminli ifade vermek,0.008000000000000007
kutsama,0.008000000000000007
takdis,0.008000000000000007
vurgulamak,0.008000000000000007
vurgulamak,0.008000000000000007
Aşai Rabbani Ayini,0.8200000000000001
göstermek,0.8200000000000001
kanıtlamak,0.8200000000000001
ispatlamak,0.8200000000000001
kanıt teşkil etmek,0.8200000000000001
kanıt göstermek,0.008000000000000007
örnek vermek,0.008000000000000007
putperestlik,-0.424
beyan etmek,0.008000000000000007
kestirip atmak,0.008000000000000007
esnek,0.008000000000000007
talep etmek,-0.068
canlanma,0.008000000000000007
belirtmek,-0.068
ifade etmek,-0.068
kağıda geçirmek,0.008000000000000007
kağıda dökmek,0.008000000000000007
kaleme almak,0.008000000000000007
resüsitasyon,0.008000000000000007
not almak,0.008000000000000007
not etmek,0.008000000000000007
saklama,0.008000000000000007
gizleme,0.008000000000000007
kamuflaj,0.008000000000000007
ayarlamak,0.008000000000000007
nan,-0.503
örtme,0.008000000000000007
saklama,0.008000000000000007
genellemek,0.008000000000000007
alıntı yapmak,0.008000000000000007
örnek vermek,0.008000000000000007
örnek göstermek,0.008000000000000007
yerleştirme,0.008000000000000007
sözünü etmek,-0.24999999999999997
söz etmek,-0.24999999999999997
bahsetmek,-0.24999999999999997
gündeme getirmek,0.008000000000000007
geçmişi deşmek,-0.432
geçmişi karıştırmak,-0.432
eski defterleri karıştırmak,-0.432
kalış,0.008000000000000007
kalma,0.008000000000000007
ikamet,0.008000000000000007
sakin olma,0.008000000000000007
değinmek,-0.068
vaftiz etmek,0.008000000000000007
vaftiz ettirmek,0.008000000000000007
mola,0.008000000000000007
demek,0.008000000000000007
adlandırmak,0.008000000000000007
isim vermek,0.008000000000000007
ad vermek,0.008000000000000007
tesmiye etmek,0.008000000000000007
tedarik,0.8200000000000001
tedarik etme,0.8200000000000001
sağlama,0.8200000000000001
temin,0.8200000000000001
temin etme,0.8200000000000001
tanımlamak,0.008000000000000007
nitelendirmek,0.008000000000000007
sınıflandırmak,0.008000000000000007
sulama,0.008000000000000007
göstermek,-0.068
belirtmek,-0.068
adlandırmak,-0.068
tanımlamak,-0.068
mektuplaşmak,0.008000000000000007
serumla besleme,-0.40199999999999997
yazmak,0.008000000000000007
hisse ihracı,0.008000000000000007
lojistik,0.008000000000000007
ele almak,0.008000000000000007
zorla alma,-0.8640000000000001
hareketsizlik,-0.422
durgunluk,-0.422
duraklama,-0.667
ara,0.0
teneffüs,0.0
anlaşmak,0.438
dinlenme,0.20999999999999996
istirahat,0.20999999999999996
gevezelik etmek,-0.6519999999999999
saçmalamak,-0.964
zırvalamak,-0.964
gecikme,-0.52
teehhür,-0.52
rötar,-0.52
lak lak etmek,-0.454
çene çalmak,-0.454
gevezelik etmek,-0.454
yarenlik etmek,-0.454
işaret etmek,0.008000000000000007
nan,-0.503
işaretleşmek,0.008000000000000007
imtina,-0.454
kendini tutma,0.8200000000000001
kendine hakim olma,0.8200000000000001
nefsine hakim olma,0.8200000000000001
çağırmak,0.008000000000000007
oruç,0.5
rejim,0.448
diyet,0.448
perhiz,0.448
tolere etme,0.448
tolerans gösterme,0.448
nan,-0.503
merhamet,0.448
ıslık çalmak,0.008000000000000007
ötmek,0.008000000000000007
ıslık çalmak,0.008000000000000007
mırıldanmak,0.008000000000000007
gevelemek,-0.454
kokulu,0.008000000000000007
engelleme,-0.422
uğuldamak,-0.422
engelleme,-0.56
kokusuz,0.008000000000000007
kuşatma,-1.0
bağırmak,-0.432
bağırıp çağırmak,-0.432
böğürmek,-0.432
havlamak,0.008000000000000007
ürümek,0.008000000000000007
durdurma,0.008000000000000007
durduruş,0.008000000000000007
sabit,0.008000000000000007
nan,-0.503
ciyaklamak,-0.432
cıyaklamak,-0.432
yasaklama,-0.412
özgür,0.8200000000000001
serbest,0.8200000000000001
nan,-0.503
nan,-0.503
telaşlı telaşlı konuşmak,-0.40199999999999997
toplu eylem,0.8200000000000001
nan,-0.503
nan,-0.503
nan,-0.503
dağıtmak,-0.434
bölmek,-0.434
tahsis,1.0
ayırma,1.0
özgüleme,1.0
mırıldanmak,0.008000000000000007
r'leri söyleyememek,-0.454
nadir,-0.40199999999999997
seyrek,-0.40199999999999997
nadir,0.438
ender,0.438
nadir rastlanan,0.438
paylaşım,0.8200000000000001
paylaşma,1.0
nan,-0.503
çatırdamak,0.008000000000000007
çıtırdamak,0.008000000000000007
hışırdamak,0.008000000000000007
yorum yapmak,0.008000000000000007
fikir bildirmek,0.008000000000000007
fikir beyan etmek,0.008000000000000007
kaale almamak,-0.8640000000000001
dikkate almamak,-0.8640000000000001
aldırmamak,-0.8640000000000001
yok saymak,-0.8640000000000001
kişnemek,0.008000000000000007
atmak,0.008000000000000007
takdim etmek,0.5029999999999999
sunmak,0.5029999999999999
ifade etmek,-0.068
nan,-0.503
hayır,-0.444
ifade etmek,-0.068
katkı,0.448
bağış,0.448
ticaret,0.008000000000000007
nan,-0.503
düzenlemek,0.418
davet etmek,-0.068
paylaşmak,0.5429999999999999
döviz alım satımı,0.008000000000000007
samimi,0.438
gevelemek,-0.40199999999999997
ticari faaliyet,0.008000000000000007
aramak,0.008000000000000007
ticari faaliyet,0.008000000000000007
yutkunmak,0.008000000000000007
işler,0.008000000000000007
iş,0.008000000000000007
yoklama yapmak,0.008000000000000007
pazar,0.008000000000000007
piyasa,0.008000000000000007
reddetmek,-0.432
karaborsa,-0.40199999999999997
finansman,0.008000000000000007
nan,-0.503
yatırım,0.008000000000000007
başlamak,0.008000000000000007
dolu,0.008000000000000007
kooperatif,0.008000000000000007
yarışmak,0.008000000000000007
oynamak,0.008000000000000007
yayıncılık,0.008000000000000007
matbaacılık,0.008000000000000007
basma,0.008000000000000007
inşaat,0.008000000000000007
nakliyat,0.008000000000000007
nakliyecilik,0.008000000000000007
taşımacılık,0.008000000000000007
iş,0.008000000000000007
karşılaşmak,-0.162
karşı karşıya gelmek,-0.162
işlevsel,1.0
oynatmak,-0.14
oynamak,0.0
işlevsel olmayan,-0.669
dekoratif,0.008000000000000007
dekoratif amaçlı,0.008000000000000007
takas,0.008000000000000007
nan,-0.503
kiralama,0.008000000000000007
nan,-0.503
katılmak,0.222
ithalat,0.008000000000000007
pes etmek,-0.444
kaçakçılık,-0.412
pazarlama,0.008000000000000007
satış,0.008000000000000007
hakemlik yapmak,0.008000000000000007
yarışmak,0.008000000000000007
nan,-0.503
satış,0.008000000000000007
indirim,0.8200000000000001
tenzilat,0.8200000000000001
yerleştirmek,0.008000000000000007
belli,0.8200000000000001
belirli,0.8200000000000001
muayyen,0.8200000000000001
stok eritme satışı,0.008000000000000007
gruplanmak,0.008000000000000007
kavga etmek,-0.412
döğüşmek,-0.412
dövüşmek,-0.412
itişmek,-0.412
mücadele etmek,-0.917
karşı koymak,-0.917
karşı çıkmak,-0.917
direnmek,-0.917
savaşmak,-0.917
ödeme,0.0
tediye,0.0
ödememe,-0.412
mücadele etmek,-1.0
genel,0.008000000000000007
umumi,0.008000000000000007
savaşmak,-1.0
harcama,0.008000000000000007
barışmak,1.0
göç,0.008000000000000007
toplumsal kontrol,0.008000000000000007
spesifik,0.008000000000000007
özel,0.008000000000000007
özgül,0.008000000000000007
görev yapmak,0.008000000000000007
yönetim,-0.068
yöneticilik,-0.068
nan,-0.503
yasama,0.008000000000000007
teşri,0.008000000000000007
spesifik,0.0
nonspesifik,-0.40199999999999997
kaybetmek,-1.0
sosyalleşme,0.008000000000000007
kazanmak,1.0
galip gelmek,1.0
yetiştirme,0.008000000000000007
görev,0.008000000000000007
yükümlülük,0.008000000000000007
sorumluluk,0.008000000000000007
nan,-0.503
nan,-0.503
geçmek,0.008000000000000007
yasal görev,0.008000000000000007
hukuki görev,0.008000000000000007
cömert,1.0
eli açık,1.0
selek,1.0
semih,1.0
bonkör,1.0
yönetim,0.008000000000000007
idare,0.008000000000000007
cimri,-0.669
eli sıkı,-0.669
elisıkı,-0.669
pinti,-0.669
muamele,0.008000000000000007
denetim,0.008000000000000007
denetleme,0.008000000000000007
yüce gönüllü,0.8200000000000001
gönlü yüce,0.8200000000000001
nan,-0.503
organizasyon,0.008000000000000007
yenmek,0.8200000000000001
galip gelmek,0.8200000000000001
mağlup etmek,0.8200000000000001
reorganizasyon,0.008000000000000007
sahte,-0.40399999999999997
uydurma,-0.40399999999999997
yetkilendirme,0.008000000000000007
izin,0.008000000000000007
permi,0.008000000000000007
lisans,0.008000000000000007
ruhsat,0.008000000000000007
nan,-0.503
görevlendirme,0.008000000000000007
vazifelendirme,0.008000000000000007
ödevlendirme,0.008000000000000007
memur etme,0.008000000000000007
kurtarmak,0.448
delege etme,0.008000000000000007
nan,-0.503
izin verme,0.448
müsaade etme,0.448
hazırlık,0.008000000000000007
hazırlanma,0.008000000000000007
nan,-0.503
fethetmek,0.428
teslim olmak,-0.837
pes etmek,-0.837
teslim olmak,-0.434
pes etmek,-0.434
direnmek,-0.956
karşı çıkmak,-0.956
karşı koymak,-0.956
özgürlüğünü kısıtlama,-0.40199999999999997
iyi,1.0
saldırmak,0.008000000000000007
hücum etmek,0.008000000000000007
uygun,0.8200000000000001
münasip,0.8200000000000001
saldırmak,-0.956
taarruz etmek,-0.956
hücum etmek,-0.956
kötü,-0.9099999999999999
nan,-0.503
acıklı,-0.424
uluslararasılaşma,0.008000000000000007
iyi,1.0
saldırmak,-0.956
ayrımcılık,-0.422
kötü,-0.9099999999999999
basmak,0.0
işgal etmek,-0.857
istila etmek,-0.857
iyi huylu,0.39999999999999997
kuşatmak,-0.956
ablukaya almak,-0.956
etrafını çevirmek,-0.956
ihata etmek,-0.956
muhasara etmek,-0.956
savunmak,0.0
savunmada olmak,0.0
kötü huylu,-0.669
korumak,0.438
nan,-0.503
gözkulak olmak,0.8799999999999999
göz kulak olmak,0.8799999999999999
korumak,0.8799999999999999
ceza,-0.422
dayak,-0.917
dövme,-0.917
kötek,-0.917
patak,-0.917
fiziksel ceza,-0.956
bedensel ceza,-0.956
nan,-0.503
nan,-0.503
idam cezası,-0.964
ölüm cezası,-0.964
ateş almak,-0.8640000000000001
ateş etmek,-0.40199999999999997
ani,0.008000000000000007
nan,-0.503
takas,0.008000000000000007
mübadele,0.008000000000000007
değiş tokuş,0.008000000000000007
trampa,0.008000000000000007
dik,0.008000000000000007
vurmak,-0.667
teslim olma,-0.434
itaat,-1.0
boyun eğme,-1.0
kumar oynamak,-0.40399999999999997
eylem,-0.53
oynamak,0.0
rekabet,-0.669
müteşekkir,0.6080000000000001
direniş,0.008000000000000007
mukavemet,0.008000000000000007
nan,-0.503
karşı karşıya gelme,0.008000000000000007
kavga,-0.956
mutlu,1.0
mesut,1.0
eskrim,0.008000000000000007
düello,-0.75
mutsuz,-0.669
darbe,-0.956
nan,-0.503
arbede,-1.0
protesto,-0.40199999999999997
asilik,-0.444
isyankarlık,-0.444
itaatsizlik,-0.444
itaatsizlik,-0.571
konuşlandırmak,0.008000000000000007
atmak,0.008000000000000007
oynamak,0.008000000000000007
yöneltmek,0.008000000000000007
muhakeme,0.008000000000000007
yargılama,0.008000000000000007
dava,0.008000000000000007
tutmak,0.008000000000000007
çevirmek,0.008000000000000007
yöneltmek,0.008000000000000007
yönlendirmek,0.008000000000000007
nan,-0.503
dava,-0.40399999999999997
hukuk davası,0.008000000000000007
karşı dava,0.008000000000000007
ceza davası,-0.422
babalık davası,0.008000000000000007
yasal işlem,0.008000000000000007
alkollü,0.008000000000000007
yetişmek,0.008000000000000007
yakalamak,0.008000000000000007
bozma,-0.5469999999999999
onama,0.0
bahse girmek,0.0
iddiaya girmek,0.0
oynamak,0.008000000000000007
yeme-içme eylemi,0.0
yargı kararı,0.008000000000000007
karar,0.008000000000000007
tüketmek,-0.40199999999999997
bitirmek,-0.40199999999999997
israf etmek,-0.422
sinsi,-0.8640000000000001
nihai karar,0.008000000000000007
kesin karar,0.008000000000000007
tüketmek,-0.454
mahkumiyet kararı,-0.9099999999999999
kullanmak,-0.414
faydalanmak,-0.414
yararlanmak,-0.414
istifade etmek,-0.414
gerekçeli karar,0.008000000000000007
ziyan etmek,-0.667
heba etmek,-0.667
fetva,0.008000000000000007
faydalanmak,-0.956
kullanmak,-0.956
sömürmek,-0.956
istismar etmek,-0.956
beraat,1.0
beraat kararı,1.0
aklanma,1.0
aklanma kararı,1.0
çıkarmak,0.008000000000000007
kullanmak,-0.14
meşrulaştırma,0.008000000000000007
yasallaştırma,0.008000000000000007
yasal hale getirme,0.008000000000000007
kanuni hale getirmek,0.008000000000000007
kullanmak,0.008000000000000007
sağlıklı,1.0
nan,-0.503
yemek,0.008000000000000007
yemek yemek,0.008000000000000007
sağlıksız,-0.9099999999999999
yemek,0.008000000000000007
duruşma,0.008000000000000007
emmek,0.008000000000000007
içmek,0.008000000000000007
yudumlamak,0.008000000000000007
ayrılma,-0.424
boşanma,-0.40199999999999997
içmek,0.008000000000000007
kafa çekmek,0.008000000000000007
içmek,0.008000000000000007
solgun,-0.8640000000000001
işbirliği,0.8200000000000001
uygunluk,0.875
nan,-0.503
uyumsuzluk,-0.956
uymama,-0.956
atıştırmak,0.008000000000000007
birlikte çalışma,0.008000000000000007
yardım,0.428
muavenet,0.428
yardım,0.428
başvurma,0.008000000000000007
mali yardım,0.008000000000000007
maddi yardım,0.008000000000000007
yardım,0.8200000000000001
el atma,0.008000000000000007
beslemek,0.0
yedirmek,0.0
ağır,0.008000000000000007
beslenmek,0.008000000000000007
yemek,0.008000000000000007
beslemek,0.008000000000000007
hafif,0.008000000000000007
yeğni,0.008000000000000007
yemek vermek,0.008000000000000007
yiyecek vermek,0.008000000000000007
teselli kaynağı,0.418
beslemek,0.008000000000000007
arttırmak,0.008000000000000007
destek,0.8200000000000001
servis yapmak,0.008000000000000007
bağlılık,0.8200000000000001
destek,0.8200000000000001
sanayi tipi,0.008000000000000007
endüstri tipi,0.008000000000000007
sağlamak,0.008000000000000007
sunmak,0.008000000000000007
temin etmek,0.008000000000000007
tedarik etmek,0.008000000000000007
destek,0.7430000000000001
yardım,0.7430000000000001
himaye,0.7430000000000001
lütuf,0.7430000000000001
sponsorluk,0.008000000000000007
onay,0.448
destek,0.448
karşılamak,0.008000000000000007
cevap vermek,0.008000000000000007
nan,-0.69
bakmak,0.8200000000000001
ağır,0.008000000000000007
şiddetli,0.008000000000000007
büyük,0.008000000000000007
bakmak,0.8200000000000001
hafif,0.008000000000000007
şiddetli,0.008000000000000007
temsilcilik,0.008000000000000007
vekalet,0.008000000000000007
emzirmek,0.008000000000000007
meme vermek,0.008000000000000007
biberonla beslemek,0.008000000000000007
aç bırakmak,-0.539
düşüncesiz,-0.669
dikkatsiz,-0.669
özensiz,-0.669
nan,-0.503
aç olmak,-0.964
acıkmak,-0.964
açlıktan ölmek,-0.964
doymak,1.0
kötüleme,-1.0
yerme,-1.0
ölmek,0.418
dikkatli,0.7150000000000001
özenli,0.7150000000000001
onaylamamak,-1.0
tasvip etmemek,-1.0
ihtiyacı olmak,0.008000000000000007
iftira,-0.956
kara çalma,-0.956
bühtan,-0.956
saldırı,-0.48700000000000004
ihtiyacı olmak,0.008000000000000007
rejim yapmak,0.008000000000000007
perhiz yapmak,0.008000000000000007
diyet yapmak,0.008000000000000007
davranış,0.008000000000000007
nan,-0.503
davranış,0.008000000000000007
saldırganlık,-0.444
kışkırtma,-0.909
provokasyon,-0.909
alay etme,-0.909
alay,-0.909
mühürleme,-1.0
kabalık,-0.454
yararlanmak,0.0
faydalanmak,0.0
nan,-0.503
heterojen,0.008000000000000007
tıkınmak,0.008000000000000007
hakaret,-0.837
doyurmak,0.8200000000000001
homojen,-0.068
hakaret,-0.964
saygısızlık,-0.964
görmezden gelme,-0.857
heteroseksüel,0.008000000000000007
şişmanlatmak,0.008000000000000007
eşcinsel,0.008000000000000007
homoseksüel,0.008000000000000007
merhamet,0.8200000000000001
denemek,0.008000000000000007
kibarlık,0.438
incelik,0.438
nezaket,0.438
saçıp savurmak,-1.0
yemek,-1.0
imtina etmek,-0.414
kaçınmak,-0.414
biseksüel,0.008000000000000007
hiyerarşik,0.008000000000000007
toplanma,0.008000000000000007
hazmetmek,0.008000000000000007
sindirmek,0.008000000000000007
yüksek,0.008000000000000007
seferberlik,0.008000000000000007
ekonomik seferberlik,0.8200000000000001
içmek,0.008000000000000007
toplanma,0.008000000000000007
randevu,0.008000000000000007
alçak,0.008000000000000007
nan,-0.503
oturum,0.008000000000000007
ziyaret,0.008000000000000007
uyuşturucu kullanmak,-0.432
hazır bulunma,0.917
katılım,0.917
doping yapmak,-0.9279999999999999
duruşmaya katılma,0.008000000000000007
mahkeme huzuruna çıkma,0.008000000000000007
mevcudiyet,0.0
varlık,0.0
çiğnemek,0.008000000000000007
katılmama,-0.9099999999999999
mahkemeye gelmeme,-0.422
duruşmaya katılmama,-0.422
gıyap,-0.956
yokluk,-0.956
bulunmama,-0.956
nan,-0.503
yutmak,0.008000000000000007
karşılık,0.008000000000000007
mukabele,0.008000000000000007
intikam,-0.424
yüksek,0.0
susuzluğunu gidermek,0.008000000000000007
demokratikleştirme,0.8200000000000001
birleştirme,0.8200000000000001
tevhid,0.8200000000000001
tevhit,0.8200000000000001
düşük,-1.0
az,-1.0
dokunmak,0.008000000000000007
temas etmek,0.008000000000000007
katılım,0.333
dokunmak,0.008000000000000007
temas etmek,0.008000000000000007
katılmama,-0.434
karışmama,-0.434
araya girme,0.008000000000000007
müdahale,0.008000000000000007
üstünü örtmek,-0.40199999999999997
soprano,0.008000000000000007
eylem,0.0
kalın,0.008000000000000007
pes,0.008000000000000007
pest,0.008000000000000007
vurmak,-0.40399999999999997
pasif direniş,0.0
nan,-0.503
açlık grevi,0.008000000000000007
göz gezdirmek,0.008000000000000007
karıştırmak,0.008000000000000007
göz atmak,0.008000000000000007
ellemek,0.008000000000000007
yoklamak,0.008000000000000007
grev,-0.412
nan,-0.503
nan,-0.503
sabotaj,-0.6699999999999999
soykırım,-1.0
geçirmek,0.008000000000000007
facia,-0.956
ele geçirmek,0.008000000000000007
baskın,-0.956
ele geçirmek,0.008000000000000007
pusu,-0.956
tutmak,0.008000000000000007
eline almak,0.008000000000000007
ele geçirmek,0.008000000000000007
aptallık,-0.964
tutuklamak,-0.432
tevkif etmek,-0.432
yakalamak,-0.40399999999999997
derdest etmek,-0.40399999999999997
tutmak,-0.40399999999999997
ele geçirmek,-0.40399999999999997
dürüst,0.438
af,0.438
kavramak,0.008000000000000007
tutmak,0.008000000000000007
kavramak,0.008000000000000007
tutmak,0.0
elinde tutmak,0.0
tadilat,0.008000000000000007
nan,-0.503
yapışmak,0.008000000000000007
nan,-0.503
nan,-0.503
bükmek,-0.434
kırmak,-0.434
bükmek,0.008000000000000007
nan,-0.503
kıvırmak,-0.837
bükmek,-0.837
liderlik,0.418
yapışmak,0.008000000000000007
kullanmak,0.008000000000000007
kullanmak,0.008000000000000007
kumanda etmek,0.008000000000000007
okşamak,0.008000000000000007
okşamak,0.008000000000000007
yatay,0.008000000000000007
dikey,0.008000000000000007
düşey,0.008000000000000007
cümbüş,0.008000000000000007
içine girmek,0.008000000000000007
dik,0.008000000000000007
sokmak,0.008000000000000007
daldırmak,0.008000000000000007
nan,-0.503
başvurma,0.008000000000000007
danışma,0.008000000000000007
müracaat,0.008000000000000007
nan,-0.503
kanal,0.008000000000000007
yol,0.008000000000000007
bıçaklamak,-0.667
süngülemek,-0.9279999999999999
masaj yapmak,0.008000000000000007
hafifçe vurmak,-1.0
nan,-0.503
yoğurmak,0.008000000000000007
çarpmak,-0.66
vurmak,-0.66
ıskalamak,-0.5
misafirperver,0.7729999999999999
çarpmak,-0.75
geçirmek,-0.75
hafifçe dokunmak,0.008000000000000007
sıcak,0.008000000000000007
nan,-0.503
çarpmak,0.008000000000000007
çekmek,0.008000000000000007
fırçalamak,0.008000000000000007
Çanakkale Savaşı,0.0
taramak,0.008000000000000007
kazımak,0.008000000000000007
soğuk,0.008000000000000007
parlatmak,0.8200000000000001
cilalamak,0.8200000000000001
köreltmek,-0.40399999999999997
körletmek,-0.40399999999999997
sivriltmek,0.2
nan,-0.24999999999999997
ovmak,0.008000000000000007
ovalamak,0.008000000000000007
İnebahtı Deniz Savaşı,0.0
soğuk,-0.6020000000000001
sürtmek,0.008000000000000007
düzeltmek,0.448
pürüzsüzleştirmek,0.448
insanüstü,0.008000000000000007
nan,-0.503
aşındırmak,0.008000000000000007
aşınmak,0.008000000000000007
insani,1.0
insancıl,1.0
kesmek,-0.414
insanlık dışı,-0.669
gaddar,-0.7769999999999999
acımasız,-0.7769999999999999
zalim,-0.7769999999999999
yontmak,0.008000000000000007
oymak,0.008000000000000007
çekiçlemek,0.008000000000000007
dövmek,0.008000000000000007
nan,-0.503
komik,0.418
doğramak,0.008000000000000007
devirmek,0.008000000000000007
Plevne kuşatması,0.0
kırmak,-0.454
kopmak,-0.412
soymak,-0.414
sıyırmak,0.008000000000000007
soymak,0.008000000000000007
pullarını temizlemek,0.008000000000000007
kaplamak,0.008000000000000007
kaplamak,0.008000000000000007
önemli,0.5
mühim,0.5
ehemmiyetli,0.5
asfaltlamak,0.008000000000000007
Arap-İsrail Savaşı,0.0
Altı Gün Savaşı,0.0
Yom Kippur Savaşı,0.0
Balkan Savaşları,0.0
badanalamak,0.008000000000000007
badana etmek,0.008000000000000007
Boer Savaşı,0.0
nan,-0.503
önde gelen,0.438
büyük,0.438
yıkamak,0.008000000000000007
Kırım Harbi,-0.091
Kırım Savaşı,-0.091
astarlamak,0.008000000000000007
kaplamak,0.008000000000000007
Fransa-Prusya Savaşı,0.0
önemsiz,-0.414
ehemmiyetsiz,-0.414
Yüzyıl Savaşları,-0.25
Yüz Yıl Savaşları,-0.25
İran-Irak Savaşı,-0.091
nan,-0.503
Kore Savaşı,-0.091
Kore Harbi,-0.091
Napolyon Savaşları,0.0
Pelopones Savaşı,0.0
Pelepones Savaşı,0.0
Birinci Körfez Savaşı,0.0
Pun Savaşları,0.0
Rus-Japon Savaşı,0.0
Yedi Yıl Savaşları,0.0
İspanyol-Amerikan Savaşı,0.0
İspanya-Amerika Savaşı,0.0
Otuz Yıl Savaşı,-0.091
Vietnam Savaşı,0.0
muhteşem,0.6479999999999999
Güller Savaşı,-0.75
nan,-0.503
kırıştırmak,-0.454
buruşturmak,-0.454
katlamak,0.008000000000000007
kırışmak,-0.414
buruşmak,-0.414
hayvanlar alemi,0.008000000000000007
iş hayvanı,0.008000000000000007
yük hayvanı,0.008000000000000007
yük hayvanı,0.008000000000000007
evcil hayvan,0.008000000000000007
sarmak,0.008000000000000007
sarmalamak,0.008000000000000007
paketlemek,0.008000000000000007
ev hayvanı,0.008000000000000007
evcil hayvan,0.008000000000000007
pet,0.008000000000000007
açmak,0.008000000000000007
paketini açmak,0.008000000000000007
çözmek,0.008000000000000007
bağlamak,0.008000000000000007
gelen,0.008000000000000007
dişi,0.008000000000000007
nan,-0.503
erkek,0.008000000000000007
yavru,0.008000000000000007
yavru memeli,0.008000000000000007
memeli yavrusu,0.008000000000000007
giden,0.008000000000000007
bağlamak,0.008000000000000007
köpek yavrusu,0.008000000000000007
enik,0.008000000000000007
encik,0.008000000000000007
otobur,0.008000000000000007
otçul,0.008000000000000007
boynuz,0.008000000000000007
ilişmek,0.0
tutmak,0.0
bağlanmak,0.0
ibik,0.008000000000000007
mikroorganizma,0.008000000000000007
birleşmek,0.008000000000000007
kavuşmak,0.008000000000000007
melez,0.008000000000000007
endüstriyel,0.008000000000000007
sınai,0.008000000000000007
ayrılmak,0.008000000000000007
çözülmek,0.008000000000000007
ayırmak,0.0
çözmek,0.0
birleştirmek,0.8200000000000001
iliştirmek,0.0
raptetmek,0.0
tutturmak,0.0
halka takmak,0.008000000000000007
ayırmak,-0.414
kesip atmak,-0.571
ayrılmak,-0.40399999999999997
düşmek,-1.0
düğümlemek,0.008000000000000007
tutmak,0.008000000000000007
nan,-0.503
bağlamak,0.008000000000000007
sarmak,0.008000000000000007
çözmek,0.0
genetik,0.008000000000000007
ırsi,0.008000000000000007
kalıtsal,0.008000000000000007
kalıtımsal,0.008000000000000007
Monera,0.008000000000000007
Monera alemi,0.008000000000000007
düzlemek,0.008000000000000007
tesviye etmek,0.008000000000000007
nan,-0.503
hayvan takımı,0.008000000000000007
kazımak,0.008000000000000007
yerine koymak,0.008000000000000007
kazımak,0.008000000000000007
kazmak,0.008000000000000007
içini oymak,0.008000000000000007
oymak,0.008000000000000007
sürmek,0.008000000000000007
nan,-0.503
suçüstü,-0.5169999999999999
aramak,0.008000000000000007
bakteri familyası,0.008000000000000007
bakteri ailesi,0.008000000000000007
bakteri cinsi,0.008000000000000007
bakteri genusu,0.008000000000000007
arama yapmak,0.008000000000000007
aramak,0.008000000000000007
taramak,0.008000000000000007
nan,-0.503
bakteri,0.008000000000000007
hasat etmek,0.008000000000000007
toplamak,0.008000000000000007
Eubacteriales,0.008000000000000007
Eubacteriales takımı,0.008000000000000007
kesmek,0.0
zehirlemek,-0.964
zehirleyerek öldürmek,-0.964
zehirle öldürmek,-0.964
ağılamak,-0.964
taşa tutmak,-1.0
taşa tutarak öldürmek,-1.0
recmetmek,-1.0
zehirlemek,-0.964
öldürmek,-0.424
intihar etmek,-0.414
entelektüel,0.8200000000000001
entellektüel,0.8200000000000001
nan,-0.503
öldürmek,-0.434
can almak,-0.434
rasyonel,0.438
akılcı,0.438
kurban etmek,-0.875
ortadan kaldırmak,-0.778
nan,-0.503
beynini dağıtmak,-0.778
uyutmak,-0.667
zeki,0.8200000000000001
akıllı,0.8200000000000001
hakkından gelmek,-0.9279999999999999
yok etmek,-0.9279999999999999
ortadan kaldırmak,-0.9279999999999999
etkisiz hale getirmek,-0.9279999999999999
öldürme,-1.0
takılmak,0.008000000000000007
nan,-0.503
çözmek,0.008000000000000007
sonuna eklemek,0.008000000000000007
dikmek,0.008000000000000007
akılsız,-0.40399999999999997
aptal,-0.40399999999999997
yapıştırmak,0.008000000000000007
zamklamak,0.008000000000000007
tutkallamak,0.008000000000000007
Enterobacteriaceae,0.008000000000000007
Enterobacteriaceae familyası,0.008000000000000007
enterik bakteri,0.008000000000000007
örtmek,0.008000000000000007
kaplamak,0.008000000000000007
Salmonella,0.008000000000000007
Salmonella cinsi,0.008000000000000007
salmonella,0.008000000000000007
ciltlemek,0.008000000000000007
kaplamak,0.008000000000000007
ilginç,0.008000000000000007
ilgi çekici,0.008000000000000007
enteresan,0.008000000000000007
nan,-0.503
açmak,0.8200000000000001
bağlamak,0.008000000000000007
bağlanmak,0.008000000000000007
çözülmek,0.008000000000000007
çözmek,0.428
kapamak,-0.40399999999999997
kapatmak,-0.40399999999999997
açmak,0.8200000000000001
açılmak,0.8200000000000001
kapanmak,-0.444
kilitlemek,-0.669
nan,-0.503
mikrop,-0.7370000000000001
parazit,-0.454
asalak,-0.454
tufeyli,-0.454
ektoparazit,0.008000000000000007
dış parazit,0.008000000000000007
konak,0.008000000000000007
konakçı,0.008000000000000007
