product_id	comment_id	comment	sentiment	sentiment_category
12	43	stabil bağlantı konusunda yeterli ses kalitesinde bas orta yeterli tiz biraz boyalı zamanla alışırım umarım 	0.667639622	1
12	44	ses kalitesi çok mükemmel değil idare eder genel anlamda iyi sorunu kargo yaşadım ait kargo anlaşmış amazon türlü ulastiramadilar gelecekleri gün aradılar gelmediler adresi sorup sonraki gün teslim edildi mi edilmesi mi kurye soruyor rezaletti en son iptal etmiştim son dakika oluyorsa iptal olunca geldi 	0.81765545	1
12	45	ürün çok iyi dış sesleri mikrofonla iyi izole etmesini umuyordum telefonla konuşurken etrafta gürültü olduğunda karşımdaki kişi gürültüleri çok duyuyor genel olarak çok iyi 	0.95498391	1
12	46	mükemmel 	0.351748367	1
12	48	rahatlar ses kalitesi çok iyi kulaklıkların kendisinden ses seviyesini ayarlamayı özlüyorum pil ömrü uzun 	0.8014908220000001	1
12	49	ses kalitesi iyi istediğimden ucuzlar yüzden iş yerimde masamda tutmak yeterliler egzersiz yaparken koşarken fiziksel aktivite yaparken işe yaramazlar kulaklıklar kalın kulakta rahat oturmuyor yüzden kolayca düşüyorlar çok hareket ederken bunları takmayı kesinlikle riske atmazdım 	0.95639538	1
12	50	telefonla kere eşleşince sıkıntı oluşturmadan çok seri şekilde tekrar bağlanıyor başka cihaza bağlayacağım zaman türlü cihazı görmüyor huawei matepad 11 denedim onda cihazı görmedi doğrusu cihaz kulaklığı görmedi bilgisayarda görmedi farklı telefonda görmedi neyden kaynaklanıyor bilmiyorum işin tarafını aklınızda tutun dışında ses kalitesini çok beğendim güzel ayrıca şarjı gayet iyi gidiyor 	0.880842146	1
12	51	ürün ses kalitesi ergonomi olarak güzel fiyatına göre biraz iyi olmasını beklerdim en kötü özelliği sadece cihaza bağlanabiliyor farklı cihaza bağlamak bağlı olduğu cihazdan aygıtı unut gerekiyor diyelim bilgisayarınıza bağlı unut demeden kulaklıkla dışarı çıkıp telefonunuzdan müzik dinlemek istediniz kulaklığı şekilde telefona bağlayamıyorsunuz bilgisayardan aygıtı unut demediğiniz 	1.011584486	1
12	52	yeterli 	0.070713216	1
12	53	fiyatını hak etmiyor ederi 500600 bandıkaliteli müzik dinleme amacı olan uzak dursunmüzik dinlerken freebuds 3 kullanıyorum kalite olarak çok çok çok iyiapple airpods 2 3 nesil kullandım çok iyi freebuds 4 çıktığında 3 den iyidir aldım hayal kırıklığı oldu 3 çok iyisözün özü pişman oldum müzik dinleme dışında iş görürana kriteri müzik kalitesi olan uzak dursun 	1.221207081	1
12	54	sürekli bağlantısı kopuyor konuşma esnasında birden bağlantı gidiyor ahize değil hoparlöre veriyor hal olunca bu anda etrafınıza karşı tarafı dinler oluyor ses kalitesi mikrofonu başarılı bluetooth kesinlikle stabil değil 	0.1108747079999999	1
12	55	sesi yeterli değil çok az veriyor 	-0.111883317	0
12	56	denemelik oldu i̇ade ettim yorum olarak i̇ldiz kirdim nedenine gelince defa yumuşak yere husus yaptı direkt bozuldu amazon olmasa geldi toz ses kalitesi olarak klasında deer'lendiremem cunku kulak iki olsaydı değerlendirmem doğru olabilirdi uzmanligim kulak iki kulak iki yarim beğenmedim ses bas benlik değil beğenenler olur dusurmeyi sakin yere 	2.831586034	1
12	57	elde çok kayıyor kulağa tam oturmuyor pek beğenmedim 😢	0.6905831960000001	1
12	58	sesin yüksek cikmasina karşılık tiz korkunç cırtlak şekilde çıkıyor mikrofonu kullanınca karşı tarafa sesim değil sadece dış ses gidiyor 	-0.0271032909999999	0
12	59	14 gün geçmesine para iadem yapılmadı kredi borcum yüzünden mağdur oldum yakışmadı amazon 	0.060024644	1
12	60	hediye kartı not yazdırdım yarısı çıkmış yarısı çıkmamış kargo gecikme yaşandı ürüne lafım yok 	-0.270003058	0
12	62	kaliteliler kulak tipime göre rahat değiller çok sıkılar kulağımı tahriş ettiler gürültü engelleme çok iyi değil dışında fiyatına değer haftadır kullanıyorum kulağım alışıyor huawei'nin lastikli kulaklıklarını alabilirseniz iyi olur 	-0.0029729399999999	0
12	63	i̇yi ses kalitesine sahipler pil ömrü uzun kapağı çok kırılgan kutu kulaklıklar kolayca çiziliyor biraz rahatsızlık veriyorlar 	0.0884947959999999	1
12	64	rengini çok beğendim ses kalitesi iyi dış sesi tamamen engelleyememesi üzücü geri kalan beğendim 	0.2786930039999999	1
12	65	gürültü engelleme özellikleri yok dış mekanda gürültülü ortamlarda sesi çok düşük duyuyorsunuz dışında fiyatına göre iyi 	-0.549686915	0
12	66	i̇yad aire bağlanmamalarını beğenmedim 	0.0	0
12	67	onları spor salonu istemiştim düşüyorlar kulağınıza uyacak lastikler eklemeliler 	0.346298377	1
12	68	huawei cihazınız kullanmak çok zor kulaklık uygulamasını indiremezsiniz 	-0.0457112909999999	0
12	69	dayanıklılar çok iyi ses kalitesine sahipler çok büyük değiller durup dururken sinyali kaybediyorlar normal olup olmadığını bilmiyorum 	0.394348196	1
12	70	uzun süredir mecbur kalınca kullanıyorum hatalı ürün gönderildi bilmiyorum doğru düzgün ses gelmiyor kulaklıktan son seviyede yarı seviye sesi dışarıya ses veriyor çok iyi ürün beklerdim memnun kalmadımşarjı epey uzun gidiyor aylardır 23 kere şarj etmişimdir en fazlakulaktaki hissi rahatlama dediğim ses kötü 	0.105904003	1
12	71	silikonsuz kulaklık kullanamıyorsanız almayı düşünmeyin olduğunu pek bilmediğim sebeple silikonlu kulaklık kulağıma zor olurken silikonsuz kulağıma girmedi sebeple performans yorumlaması yapacamayacağım huawei bin modeli silikonlu ki ye geçiş yaptım memnunum 	1.109465443	1
12	72	ürün apple airpodsa göre bass'lara düşük geliyorseste 12 kademe düşük geldiağırlıkta apple göre tık hafif 	-0.416633324	0
12	73	az taktım 100 şarj ettim 5 dakika olmadı 	-0.201675093	0
12	74	bunları aldım süre kullandım kulak kanalına giren kulaklık istemiyordum ses fena değil tasarımı önde gelen markalarla kıyaslanamaz kulaklıklar kolayca çıkıyor gevşiyor bence biraz büyük olsalar iyi otururlar tavsiye etmem başka seçenek mevcut 	0.731866721	1
12	76	ses kalitesi çok iyi estetik olarak çok güzeller kulaktan kayarak düşecek çıkıyorlar egzersiz yaparken toplu taşıma kullanırken büyük sorun 	1.408939073	1
12	77	eller serbest kullanımı iyiler ses iyi geliyor iyi duyuyorlar kulakta duruşları çok kötü sürekli düşüyorlar kulakta duruşu nedeniyle tavsiye etmiyorum i̇ndirimdeyken cazipti 	1.197807502	1
12	78	bluetooth bağlantısı ilgili sorunlar yaşıyorum kulaklıklar bağlantı seçeneklerimde görünmüyor 	0.20493523	1
12	79	kulakta durmuyor kolayca düşüyor bağlanmak ayrı uygulamaya ihtiyaç 	0.303203936	1
12	80	sesini beğenmedim takılıyor huawei cihazı normal değil 	-0.267354935	0
12	81	ses iyi geliyor çok kolay düşüyorlar 	0.8459126880000001	1
12	83	earpodsum kaybolduğu için yenisini alayım derken ürüne denk geldim 5 i̇ldiz vermiş alayım dedim inceleme videolarini izledim tavsiye etmiş kulaklıktan 10 tanesini toplasan bu earpods 2 etmez gidin 35 bin verin earpods 2 alın bununla müzik dinlediğini zannedenler earpodsu hiç kullanmamis kişiler safirim ses kalitesini hiç beğenmedim 	0.607386704	1
12	84	phone 14 pro bluetooth görmüyor sebeple eski android telefonum kullanmak zorunda kaldım 	-0.2114172789999999	0
12	85	bluetooth çalışmadı iade ettim yenisiyle değişmesini istedim yenisi gelmedi param gelmedi 	-0.25123	0
12	86	kulaklığı aldıktan 45 ay sol kulaklıktan az ses geliyor i̇nternet'ten çok şikayet görebilirsiniz paranızla rezil olmayın huawei kulaklık almayın 	-0.3222960019999999	0
12	87	kargo çok geç geldi amazon türkiye ai̇t kuryeye güvenmiştim çocuğuma doğum günü hediyesi olarak almıştım belirtilen tarihten 6 gün geldi en asandan kulaklık çalışıyor 	-0.057479136	0
12	88	ses geldiği ilk günkü değildi çalışmıyordu iade ettim 	-0.007703846	0
12	89	sadece şarj cihazı olan boş kutu aldım kesi̇nli̇kle tavsi̇ye etmi̇yorum 😡 😡 😡	-0.392343091	0
12	90	kötü kalite parazit sesi iade etmek istiyorum hediye ettiğimiz kişi söylemek çok uzun bekledi kişi avrupa'da dönecek almanya'da kaliteli huawei ki sipariş edecek 	0.141462586	1
12	91	kulakta durmuyor sürekli düşüyor ses çok kötü maksimum ses seviyesinde neredeyse hiçbir duyulmuyor 	0.040915067	1
13	0	biç çok kaliteli oldukça uygun fiyatlı ürünleri olan firma kesinlikle tavsiye ederim 	0.976681125	1
13	1	çok iyi 	0.403394467	1
13	2	güzel kaliteli işimizi çözdü 	0.499321528	1
13	3	tsk kızım çok beğendi 	0.077902434	1
13	4	bbc kaliteli marka aldığım zaman fiyatı başka yerlere göre oldukça uygundu kıyafeti bilmem tahta plastik yüzeylerden kolayca çıkıyor 	0.451915275	1
13	5	okul öncesi en beğendiğim ürün 	0.109774088	1
13	6	güzel başarılılık ürün fiyat performans ürünü 	0.6123894169999999	1
13	7	yıllardır kullandığım bu marka gerçekten yıkanabilir küçük bebeğim duvarı boyamış ıslak mendille hemen sildim geçti kıyafette aynı renkleri çok hoş kaliteli uzun süre bitmiyor tavsiye ederim 	0.697893277	1
13	8	en ucuzu 	-0.047682451	0
13	9	renkleri tonları güzel 	0.292038405	1
13	10	geldiği hal içler acısıydı kutu yırtılmıştı kalemler eksikti karton paramparçaydı 	-0.053522106	0
13	11	tarafı yırtılmış siyah olan eksik geldi etkilenmedim 	-1.156822543	0
13	12	kutu yırtık kalemler dışarı düşmüş şekilde geldi 	-0.185463408	0
13	13	kutu yırtık kalemler dışarı saçılmış şekilde geldi eğer kutusu yırtık ürününüz varsa başka tane koymak utanç verici hediye olarak istedim yüzden çok kötü 	0.134778255	1
13	14	geldi kutu açıktı kalem eksikti bin iletişime geçmeye çalıştım birleşik krallık destek yok mutlu değilim 	0.1551759379999999	1
13	15	eğlenceli 	0.252717324	1
13	16	paskalya hediyeleri aldım kalemlerin kapakları yerinde durmuyor en küçük harekette düşüyor sürekli kapakları kaybediyorum yüzden kuruyup kullanılamaz hale geliyorlar 	-0.0300013329999999	0
13	17	çocuğum resmini boyamak yaklaşık 20 dakika kullandı hemen kurudu 	-0.036523271	0
13	18	yeterince güzel kalem çocukları yutmaları durumlarda güvenli olmaları kalemlerin otomatik olarak kalem üzerine yerleştirilmesi imkansız kalemin uca gittiği açık değil yanlış uçta kalmaz kalemler kuruyup kullanılamaz hale gelir 	0.0811914929999999	1
13	19	ambalajın önünde çıkarılabilir yıkanabilir olduğu net şekilde belirtiliyor eğitim üstü giysisinden çıkmadı mahvolmuş durumda 	0.903323275	1
13	20	renkleri canlı güzel 	0.484069104	1
13	21	çocuklar en güzel hediye hızlı kargo 	0.536901187	1
13	22	kaliteli 	0.207283123	1
13	23	ürün gerçekten çok güzel sorun yok kargo firması çok kötü geç yola çıkıyor iletişim yok uygulaması çok kötü 	-0.2460219789999999	0
13	24	ürün gayet güzel kaliteli 	0.7690719370000001	1
13	25	günde elime ulaştı renler çok güzel canlı kızım boyalara bayıldı uçları çok kalın olmaması ayrı bu güzel sanırım iki adet alıp yedeklerini yapacağım renklerin fiyat çok iyi teşekkürler emeği geçenlere 	1.760758682	1
13	26	kaliteli güzel ürün uygun fiyatlıydı 	0.8085096380000001	1
13	27	kardeşime aldık çok memnunuz hemen çıkıyor 	0.019125446	1
13	28	uygun fiyatlı iyi ürün 	0.7500453490000001	1
13	29	çok canlı renkler 	0.087313133	1
13	30	üzerinde ten kumaşlardan çıkar yazıyor yüzde yüz çıkmıyor kırmızı kalemle elimin üzerini çizdi çocuğum iki defa duş almama tamamen çıkmadı kumaşı makineye girince göreceğiz 	0.8506012900000001	1
13	31	paketleme güzel değildi ürün güzel 	0.67805455	1
13	32	güzel kalemler 	0.292038405	1
13	33	keşke ürün özelliklerinde ince uçlu yazsaydı 	0.2241906189999999	1
13	34	normal keçeli kalemlere göre ince indirimden aldım 50 yüzden fiyat performans diyebilirim 	0.1939867579999999	1
13	35	keçeli kalem seviyorum 25 yaşındayım kalemleri kpss çalışırken kullanıyorumrenkleri güzel sadece kapakları sinir bozucu kapatırken tık sesi gelmediği oturmuyormuş hissettiriyor 	-0.415028591	0
13	36	çok güzel ucu istediğinde çok ince yıkanabiliyor renklerine bayıldım 	0.584698213	1
13	37	kızım aldım başarılı güzel ürün 	0.540726911	1
13	38	keçeli kalem güvenlik bandı yırtıktı açılmış hissi vardı iade mi edildi düşünüyor insan i̇ade etmedim amazon german den ürün aldım 29 eylül sipariş verdim bugün 11 ekim halen bekliyorum düzeltme mesaj geldi amazondan 25 ekimde teslim olacakmış galiba oda kesin değil 	0.53388109	1
13	39	fiyata iyi 	0.325492033	1
13	40	ürün güzel fiyatında çok markaya göre uygun tavsiye edilir 	0.699194399	1
13	41	bilindik marka değil şüphem vardı gayet kaliteli ürünmüş 	0.60310159	1
13	42	yıkanabiliyor sağlam çocuklar çok güzel iş çıkarıyorlar tek kötü yanı kalemlerin üzerindeki renk boyarken oluşan renk birbirine yakın olsa aynı değil 	0.829696019	1
13	43	çok güzel keçeli kalem sıfır kutu açık geldi yüzden 1 puan kırdım 	0.276835353	1
13	44	amazon prime i̇stanbul'da 1 günde teslim edildi kızım sevdi 	0.061460051	1
13	45	i̇nce boyama uygun renkler parlak 	0.454444084	1
13	46	i̇dare eder 	0.042370184	1
13	47	açıklamada belirtildiği ürün zamanında geldi 	0.263305488	1
13	48	kaliteli 	0.207283123	1
13	50	boya güzel elimize bulaştı silince zor çıkıyor anlamadık beğenmedik açıkçası 	0.402002246	1
13	51	ürün 6 tane aynı renkten 2 şer tane 	0.148666894	1
13	52	hemen etti 	-0.058776988	0
13	53	kalemin yazımı çok sert geldi beğenmedim 	-0.128819167	0
13	54	ürün görsellerinde kutunun üzerinde fransız malı olduğu yazdığı halde gönderilen ürün maalesef tunus malı 	-0.2436737369999999	0
13	55	sarı eksik 😓	-0.3951997379999999	0
13	56	paketleme hasarlı hediye olarak vermek istediğimizde üzücü 	-0.4819149220000001	0
13	57	çok fazla inceleme olmasına 5 yıldızlı olmamaları gerektiğini düşünmüyorum i̇yi çok uzun süre dayanmıyorlar oldukça ucuz olduklarına göre denedim almam 	0.607825631	1
13	58	kalemler iyi ürün hasarlı renkler eksik 	-0.465749965	0
13	59	bunlar etkilemedi güzel renk skalası kalemler kağıtta biraz sert ucu çok ince olduğu büyük alanı doldurmak kolay değil stabil capri kalemleri çok üstün 	0.7012298669999999	1
13	60	renkler kuru tavsiye etmem 	-0.2131094439999999	0
13	61	kaliteli 36 kalem setini alırken 36 farklı renk olacağını düşünerek aldım hayır renkler çift 2 mor 2 koyu yeşil 2 açık yeşil yüzden 36lık seti almanın pek anlamı yok iki çocuğunuz varsa hariç 	1.37974298	1
13	62	kalemler iyi kapaklar çok güvenli değil 	0.394257933	1
13	63	harika renkli kalemler çok uzun sürmediği görünüyor gün kullanımdan sadece hafta başka set satın almam gerekti muhtemelen çocuklar uygundur yetişkinlerin el sanatları değil kullanım özel olarak tasarlanmış kalemler satın almak iyidir 	1.794312781	1
13	64	i̇ki ambalaj yırtılmış olarak geldi kalemler çantada geziniyordu 	0.0922636009999999	1
13	65	5 yaşındaki kızım bunlardan memnundu çok uzun sürmedi hala sahip oldukça çabuk soluyorlar 	0.379024755	1
13	66	renkler iyi beklediğim parlak değil arayola yıkanabilir kalemler kaliteli hissediyorum bunlar küçük elleri kolay temizliyor görünüyor 	0.563117679	1
13	67	çeşitli renklerle dolu kılıf renklerin çift olduğu çok yakın olduğu görülüyor çok olmalarının anlamı yok görünüyor bunları 1 yaş kalemlerinden ince kalemler olarak aldım onları kullanımda çok ince buldum okul öncesi yaş grubu çok ince görünüyorlar 	1.569149899	1
13	68	bunlar kaliteli keçeli kalem kapaklar biraz hayal kırıklığı yarattı çocuk bakıcısıyım düşmüş kapakları bulmaya çok fazla zaman harcıyorum kapaklar şeffaf olduğu düştüğünde bulması çok çok zor kalemler düşmüş kapakları bulamadığım atılmak zorunda kaldı kapaklar iki ucunda çukurlu olduğu kalemlere geri takmak biraz zor olabilir küçük çocuklar kalem ucunu yanlış uca sokmaya çalışır düşürürler sadece nedenlerden satın almayacağımı düşünmüyorum 	0.0471113699999999	1
13	69	çok kanıyorlar sevmedim 	0.077902434	1
13	70	kumaşı denemedik elden çıkması yaklaşık gün zaman alıyor kumaşı denemeye cesaret edemedik 	0.160832345	1
13	71	2 yaşında verilmezmiş çok ince uçlu ayrıca 	0.098041663	1
13	72	bin markasına güvenerek almıştım pişman oldum 	-0.51681667	0
13	73	ürünün kalitesi ortalama boyalar bu tık silik bebeğim duvarları boyamış sildik lekesi çıkmadı 	-0.910914954	0
13	74	tatil öncesi çocuklar bunları aldık tatil evine vardığımızda 2 kapağı kaybettik kalem saatlerce sırt çantasının kumaş astarına yavaşça sızdı kapaklar küçük şeffaf takması zor sadece nedenle almam kalemler kendileri iyidir kötü tasarım nedeniyle para kaybı olmuştur 	-1.277518705	0
13	75	geldiği zarfta 32 keçeli kalem olması gereken kutu parçası kağıda sarılı patlamış kutu 4 eksik keçeli kalemler çok standart 	0.080969111	1
13	76	kalemler güzel renk ton çeşitliliğine sahip uçları çok kuru sert olduğundan kağıdı kolayca kabartır yırtarlar çok güzel oldukları üzücü yazmak çok güzel renklendirmek değil onları 2 yaşındaki oğlum aldım onunla başa çıkıyor mürekkep serbestçe akıtmıyor sayfada kullanırken hoş hissettirmiyor çok cırtlak anlaşılır onları kullanmak gergin hissettiriyor 	1.94249112	1
13	77	üç kullanımdan çok hızlı şekilde kurudular 	0.738547682	1
13	78	bunları hediye olarak aldım bin kutusu katlanmış çizik arkadaki mühür açılmıştı kalemler sağlamdı hediye kullanışsız 	0.069902155	1
13	79	bugün bunları açtım kalemlerin iyi kaplaması olmadığını söylemeliyim neredeyse tek kullanımdan kurumuş görünüyor 	0.7462892250000001	1
13	80	bin şirketten iyi beklenirdi 	0.474111924	1
13	81	çok sayıda renk seçeneğine kalite iyi değil kullanıldıktan hayal kırıklığına uğradım 	0.598586268	1
13	82	keçeli kalemlerin kapakları şeffaf olduğu bulması zor ayrıca kalemlerin uygulanması garip yapılarından sinir bozucu küçük çocuklar uygun değil 	-0.741960569	0
13	83	set aldım çocuğum onları açık bırakırsa hemen gideceklerini düşündüm başka set aldım kapakları kapalı olsa uzun süre dayanmıyorlar ilk haftada harika parlaklar hafta renk neredeyse renk vermiyor sadece en kaliteli değil 	0.833780742	1
13	84	3 yaşındaki kızım iyi eleştiriler nedeniyle aldım maalesef 3 kalem tamamen boş kızımın en sevdiği renk olan mor dahil çok sinir bozucu üzücü buluyorum sonraki alışverişte pahalıya geçmeyi düşünüyorum 	-0.1424355499999999	0
13	85	kalemler kapaklarını geri takmak çok zorsa çok iyi olurdu gerçekten sinir bozucu 	0.043917737	1
13	86	dün bunları aldım bugün ilk kez kullanmak açtım turuncu tamamen kurumuş videodan görebileceğiniz mürekkep yok renkleri denemek denemedim hayal kırıklığındayım 	0.617557158	1
13	87	üç renk kurumuş çalışmadı i̇adenin işleme konması başladım uğraşmaya değmeyeceğini düşündüm 	0.849020844	1
13	88	keçeli kalemlerle karşılaştırıldığında renkler hızlı kuruyor en azından 3 5 yaşındaki çocuklarımızın sık sık çok boyadığı yerlerde durum 	-0.192314788	0
13	89	yazık tavsiye edemem kılıflar sürekli olarak düşer kaçınılmaz olarak kuruma riskini doğurur kalemlerin kendisi iyi boyar yıkanabilir pek işe yaramıyor 	0.780418249	1
13	90	para iademi yapın 	-0.265379632	0
13	91	i̇çi̇nden eksi̇k kalem çikti 	-0.030729907	0
13	92	kalitesiz paketleme çok kötü kırık ürün geldi 	-0.398712097	0
13	93	i̇çerisinde 1 adet eksik dikti aldığımız pastel takımda problem yoktu 	0.346364197	1
13	94	uçları ince iyi kapakları çok gevşek 35 kes sök tak yapınca tutmuyor kapakları 	0.13672007	1
13	95	ürünün renkleri doğru değil mesela pembeyle kırmızı neredeyse aynı pembe demeye 1000 şahit lazımdiğer renkler benzer durum koyu yeşille açık yeşil tamamen aynı 	0.3766950059999999	1
13	96	36 sadece 34 işaretleyici aldık kutunun gönderilmeden açılmış görünüyordu 	-0.7241324259999999	0
13	97	yeni̇ gi̇bi̇ kullanilmiş olarak satılan ürünün açıklamada belirtildiği hasarlı ambalajı vardı asıl sorun 2 3 kopya olarak aynı renkte kalemler bulunmasıydı 36 farklı renk değil yaklaşık yarısı tekrarlananlar kısacası biraz karışıklık araya getirilmiş 	0.94387813	1
13	98	siparişimin geldiğine dair fotoğraf çektim kutu yırtık kalemler kapağı olmadan dağılmış tam rezalet 0 yıldız veremiyorum yüzden yıldız veriyorum 	0.0169352709999999	1
13	99	kabul edilebilir ambalaj olarak kabul edilemez yarısı eksik yırtık kalemler kapağı olmadan hasar görmüş kalemler kızlarım noel hediyesi saklanması gerekiyordu kesinlikle noel baba bunları 3 5 yaşındaki çocuklar bırakamaz 	0.4060322309999999	1
14	0	ürün gayet hızlı güzel paketlenmiş geldi ürünü kesinlikle tavsiye ederim led ışıklar baya güzeltabi zevkim bluetooth bağlantı olması gayet iyi batarya süresi çok kötü gibi gelmedi tıklamalarda klik sesinin olmaması tıklama hissi gayet iyi fiyat olanakta bence güzel fiyat 	1.7711107780000002	1
14	1	ürün kalite bakımından ortalama performansa sahip şarjı uzun süreli kullanımda 1 gün gidiyor 	0.357902029	1
14	4	mimarım çizim yapabilmek en çok ihtiyacım olan konfor rahat sessizlik gerçekten bunları harika oranda sağlıyor mouse çok tatlı tıklaması aynı zamanda renkleri şarj edilebilir olması bambaşka güzel 	1.030877824	1
14	5	fiyatına göre kaliteli ürün everestbilindik marka 	0.193972554	1
14	6	fiyata kablosuz mouse bulmak sıkıntı hele zamanlarda gerçekten güzel şarj yeri biraz hassas dikkat etmek gerekiyor 	0.378621408	1
14	7	ürünü sipariş verirken renk ışıklarından çocuksu ürün bekliyordum sipariş vermek istemedim fiyatı uygun olduğu sipariş verdim ürünü kullanalı 1015 de oldu hemen yorum yazmak istedim ürün bence çok iyi fiyatına göre kadifemsi yapısı ses gayet normal yumuşak basımlı sadece yön tekeri teknik ismini bilmiyorum basılınca sert yüksek ses çıkarıyor güzelliklerinin yanında göze gelmiyor fiyatperformans olarak bakanlara şiddetle tavsiye ediyorum 	1.593309004	1
14	8	ürün gayet güzel şarj süresi iyi gidiyor bluetooth usuli olarak çalışabiliyor işıkları kapatılamıyor gayet güzel 	1.16874936	1
14	9	kullanım boyunca kopmadı istikrarlı çalışıp çalışmadığını ileriki süreçte göreceğim ürün sessiz aydınlatması güzel fiyatperformans ürünü tavsiye ederim 	0.817899003	1
14	10	ofiste kullanıyorum pil derdine dusmemek pili bıttıgı zaman kablodan şarj etmek işın almıştım şarj gırısın 3 ay aşındı pilli mouse alın keyfınıze bakın şarj edi'ce diye uğraşmayın 	-0.595638763	0
14	11	paketleme kargoda hiçbir sıkıntı yok kırık ürün gönderilmiş şaka ortadan ayrık mouse geldi ufak tefek değil i̇ade ediyorum yüzde 	-0.603024537	0
14	12	memnun kalmadım macbook pro almıştım başta çok iyi çalışıyordu neredeyse gün şarjda kalmasına çalışırken 510 de birden duruyor alalı 2 ay oldu iade süresi geçtiği iade edemiyorum 	0.162523273	1
14	13	5 ay kullandım sari gizli bitmeye basladi 3 günde sarı istiyor birdaha sarili mouse almayacagim 	-0.3389392479999999	0
14	14	ürün çok güzel kullanışlıüzerine titrediği halde bugün birden çalışmamaya başladıdaha 25 ay oldu şarj olmuyor pişman oldum eski modsumu kullanmaya devam 	-0.3763815089999999	0
14	15	ürünü alalı 1 ay civarı oldu çok kullanmadığım 3 kere şarj ettim sadece şarjı çok uzun ömürlü değil şarjda oynama durumu vs söz konusu değil şarj soketi bozuldu 	-0.007699311	0
14	16	çok dayanıksız 1 ayda bozuldu allahtan amazon konularda çok iyi iade konusunda çok yardımcı oldular 	0.5410942040000001	1
14	17	ürün çok güzel kablosu şarj etmiyor bu tane orjinal xiaomi kablosu dışında hiçbir orjinal mikro osb kablosu şarj etmiyor saçmalık 	-0.5615434029999999	0
14	18	macbook bluetooth mouse sipariş ettim başka model osb girişli mouse yollanmış şaka 	0.3226995649999999	1
14	19	ürün kutudan bozuk halde çıktı kimse mi denemiyor ürünleri kutlamadan anlaması güç hayal kırıklığı oldu iade sürecini başlattık umarım para hızlıca geri verilir 	-0.6356573759999999	0
14	20	macbook kullanıcısıyım mouse tepe yolu bağlanıyor bluetooth yolu ileten osb dönüştürücü uğraşmamak bluetooth yolu bağladım gayet rahat hızlı kullanmadığınızda kapatıyor tıkladığınızda kendisi tekrar açılıp direkt bağlanıyorgerçekten fiyata kaliteli beklemiyordumgönül rahatlığı alabilirsinizeverest zaman fiyat performansın en iyisi olmuştur 	-0.346491564	0
14	21	kullandığım mouse çok şık kullanımı kolay üst kısmı kadife bağlantısı çok kolay altta açma kapama tuşuna içine pil takmaya gerekse yok fiyatına uygun tavsiye ederim çok severek kullanıyoruz 	1.382166156	1
14	22	ürünü çok beğendim 	0.077902434	1
14	23	macbook'tu osb girişleri işgal olmasın çevirici kullanmak istemediğim bluetooth mouse ararken iyi almışım diyebileceğim mouse oldu malzeme kalitesi fiyatına göre güzel bağlantı noktasında sorun yaşamadım zeminde çalışıyor şarjı uzun gidiyor kullanılmadığı zaman kapanıyor olsun 	0.3304381959999999	1
14	24	galaxy tab ak tablete çok kolay şekilde kuruldu tuşları sessiz yumuşak rahat kullanılabiliyor basık değil biraz yukarı doğru bombeli olsaymış avuç içine rahat oturabilirmiş şekilde gayet güzel kullanılıyor hassasiyeti iyi imleç ekranda kesintisiz şekilde ilerliyor 	2.22559621	1
14	25	nisanda aldım şarj konusunda sıkıntım olmadı i̇yi çalışıyoriki cihaza bağlı kullanıyorum tek eksisi oyum oynamak boyut olarak küçük kalıyor dışında işi görüyor 	-0.017972311	0
14	26	sorun yaşamadan macbook pro cihazımla eşleştirdim oldukça şık renkli ışıkları keyifli ürün pil şarjlı olması artısı amazon prime gece verdiğim sipariş sabah saatlerinde elime ulaştı beklentilerimi karşıladığını söyleyebilirim tavsiye ediyorumorta bölümdeki tekerleğe tıklaması zor ses çıkarıyor kullanma ihtiyacı duymadığımdan değerlendirmiyorum 	0.569979243	1
14	27	hissiyat sessiz rus sesi gb isiklandirma bluetooth wifi desteği sarili olması tek kelimeyle muazzam 35 tane ali omur boyu kullanabilirim 	-0.187776951	0
14	28	ürün 5 ayda bozuldu sürekli takılıp duruyordugarantisi olduğu tedarikçi firma segment bilgisayar gönderdim 5 gün içerisinde yenisi değiştirdiler ürün alırken tedarikçi firma nedenle çok önemli kendilerine te 	1.046036871	1
14	29	ürün gayet ucuz işlevli fiyat performans ürün mouse tıklamaları kesinlikle çok sessiz rahatsız edici değil tabletim aldım bluetooth gayet güzel çalışmakta öneririm 	0.473874828	1
14	30	ofisten arkadaşıma hediye ettim ay olmadan bozuldu garantiye gönderdik genel olarak arkadaşım memnun 	0.549077356	1
14	31	ofi̇s yada ders kullanimi i̇çi̇n i̇deal oyun i̇çi̇n almak pek akillica olmaz dp düşük dişinda şarji kullanim şekli̇ne göre 34 gi̇debi̇li̇yor pi̇l sorunu ortadan kalkti güzel 	-0.2079604849999999	0
14	32	kullanımı rahat 	0.065281226	1
14	34	bluetooth sık sık kopuyor nedenle wifi olarak sorunsuz kullanıyorum asıl alma sebebim bluetooth olarak kullanmaktı laptopta kullandığımdan 3 osb portundan birini meşgul etmemekti randıman alamadım problem mu damı bilgisayar damı bilmiyorum geri kalan herşey güzel 	0.971569108	1
